100
Atoms. Timestep: 1711100000
1 -0.00537845 -0.0119254 -0.0620721
1 -0.887633 0.28357 -0.450584
1 -0.912636 0.267681 0.550473
1 -1.7409 -0.288844 0.555389
1 -1.90009 0.46267 1.18857
1 -1.64148 -0.321523 1.74795
1 -1.59236 0.68639 1.77201
1 -1.25455 0.715643 0.833203
1 -1.90622 0.404063 1.51967
1 -2.42867 -0.30042 1.02426
1 -1.52729 0.0854078 1.22353
1 -0.740896 0.580115 1.6076
1 -0.481748 -0.310597 1.96744
1 -0.341161 -1.29408 2.00299
1 -0.0833601 -0.363783 2.25663
1 0.602799 -0.77294 2.85315
1 1.20829 0.00467856 2.65
1 2.15598 0.300226 2.52554
1 2.86138 0.164956 3.22709
1 3.58889 0.782353 3.52052
1 3.33496 0.00235802 4.09557
1 3.72674 0.292711 4.96978
1 3.79007 1.2757 5.18132
1 4.59054 0.786743 5.52516
1 5.06379 -0.0773959 5.71116
1 5.95433 -0.48187 5.91184
1 6.60687 0.277942 5.83108
1 7.24372 1.01217 6.06332
1 8.15884 0.621224 5.92961
1 7.6961 0.573882 5.04132
1 8.26719 0.255734 4.275
1 8.33606 0.303222 3.27372
1 8.49445 -0.0228256 2.33882
1 8.32816 0.875753 2.75251
1 7.78884 0.0761489 3.01724
1 7.996 -0.00758783 3.99128
1 7.21777 -0.54839 3.6593
1 7.6511 0.168691 3.10192
1 6.7301 -0.210852 3.16689
1 7.33057 -0.770696 2.59582
1 7.76129 -1.30183 1.85458
1 8.16688 -0.45271 1.52337
1 7.69589 -0.786716 2.34417
1 8.10132 -0.287847 3.09953
1 8.37406 -0.416798 2.15065
1 8.03578 -1.15938 1.57506
1 8.8329 -1.36382 2.1298
1 8.87041 -1.85235 1.25554
1 8.77096 -2.68313 0.700385
1 9.7518 -2.84961 0.784264
1 8.85986 -2.60462 0.407441
1 9.64065 -3.19833 0.203139
1 8.75733 -3.59474 0.425653
1 9.34593 -2.79437 0.424704
1 8.91546 -3.30655 1.16006
1 8.00213 -3.54058 1.49089
1 7.32092 -2.84663 1.73238
1 7.10898 -2.04578 2.29289
1 6.2883 -2.6263 2.26115
1 5.98781 -1.68113 2.38705
1 5.75756 -0.907 1.79614
1 6.21923 -0.170858 2.29547
1 6.22121 -0.764436 3.09937
1 6.83983 -1.48646 3.43255
1 5.85591 -1.44583 3.24014
1 6.54126 -1.15563 3.90369
1 6.09781 -1.86666 3.3653
1 6.13312 -1.67436 2.39278
1 5.99192 -2.61908 2.0941
1 5.30885 -3.34315 2.13684
1 5.58709 -3.64493 3.05311
1 4.94884 -3.28828 2.36298
1 4.79821 -4.21819 2.01019
1 4.91611 -3.64988 1.19256
1 4.3823 -4.44657 1.48108
1 4.0588 -3.73448 2.09805
1 3.94634 -3.1279 1.32057
1 4.27063 -2.71592 0.466817
1 4.66886 -2.73007 -0.454999
1 4.76196 -3.06583 0.476644
1 4.21691 -2.2347 0.570924
1 4.29019 -2.3905 -0.417546
1 3.61896 -3.12567 -0.266088
1 3.5007 -2.51602 0.521456
1 3.99985 -2.52534 1.39114
1 3.06999 -2.88092 1.32773
1 2.37587 -3.48631 0.936081
1 1.92391 -4.20773 0.402989
1 2.79356 -4.05345 0.874144
1 2.07492 -4.73836 1.00361
1 2.13748 -3.76493 0.797531
1 1.52673 -3.4168 1.5204
1 2.42838 -2.99519 1.63888
1 2.7211 -2.1638 1.15989
1 2.03832 -2.09599 0.42911
1 1.65992 -2.74101 1.09959
1 1.6009 -1.77034 0.870751
1 2.26721 -1.15105 0.45466
1 1.46158 -0.710664 0.0630039
1 0.476765 -0.883495 0.0684304
