100
Atoms. Timestep: 1265500000
1 -0.00314575 -0.0279631 -0.0534249
1 -0.264025 0.543906 0.723529
1 0.527658 -0.0665258 0.772096
1 -0.426177 0.201583 0.696476
1 -0.357173 -0.242574 -0.194408
1 -0.518634 -1.03106 0.400977
1 -0.346318 -1.52581 1.25578
1 0.128859 -2.36396 0.96974
1 0.370302 -3.11887 1.57314
1 -0.344559 -2.43863 1.40499
1 -0.640929 -2.70025 2.3244
1 0.0614586 -3.41341 2.31782
1 0.503378 -3.7587 3.14466
1 0.968127 -4.12463 3.95244
1 1.03443 -3.17591 4.25939
1 1.65406 -2.64778 4.84597
1 1.22376 -1.77968 4.58606
1 1.1691 -2.57796 3.98267
1 0.17434 -2.4537 4.02646
1 0.763562 -1.67852 4.223
1 1.39949 -2.16402 3.62453
1 1.27001 -1.254 4.02049
1 1.11826 -0.999263 4.97671
1 2.10171 -0.834816 5.02163
1 2.36336 -1.55357 4.3851
1 2.28383 -0.554493 4.45648
1 3.09962 -0.533669 3.88061
1 2.70715 0.367302 4.04489
1 2.34493 0.963724 4.76543
1 2.27886 1.33793 5.693
1 1.3046 1.38549 5.92132
1 1.73165 1.69416 5.07375
1 1.83191 2.60037 5.479
1 2.43663 1.8095 5.56165
1 1.67529 2.33148 5.95351
1 2.3399 2.60699 6.66214
1 2.18604 1.669 6.93712
1 2.78888 1.4747 6.16984
1 2.81597 0.710354 5.52395
1 3.30628 0.32674 6.30818
1 3.60342 -0.513837 5.84419
1 3.79481 0.474157 5.95331
1 4.45644 0.575548 5.20846
1 4.32034 -0.218158 4.62083
1 4.48736 -0.349363 3.64678
1 4.63706 0.0939556 2.76445
1 3.6714 0.148578 3.01304
1 4.35232 0.695449 3.49419
1 4.79709 -0.196267 3.42566
1 4.26234 0.319584 2.7568
1 4.43982 -0.212039 1.91964
1 5.28487 0.0291815 1.4392
1 5.12433 0.311235 0.487347
1 4.67583 -0.353869 1.09305
1 5.35353 -0.35017 0.360584
1 4.9421 -1.22227 0.101254
1 4.70843 -1.22853 1.06742
1 4.82266 -1.97085 0.406822
1 4.97722 -0.990422 0.23939
1 5.86279 -0.5766 0.463125
1 6.26231 0.328188 0.594734
1 6.59458 1.01376 1.25298
1 6.89096 0.859482 0.301079
1 7.73481 1.05807 -0.180853
1 7.30244 0.161446 -0.0565651
1 8.00761 -0.230829 -0.645869
1 8.48577 -1.0512 -0.960581
1 8.95787 -1.49529 -0.201212
1 8.00678 -1.72439 0.00242056
1 8.12626 -1.25684 -0.871729
1 7.90178 -2.22364 -0.83089
1 7.45471 -1.50529 -1.36399
1 6.90865 -0.896995 -1.94596
1 6.95559 -1.88561 -1.98489
1 6.61231 -1.90786 -1.04966
1 6.39966 -1.09894 -1.60868
1 7.18623 -1.4679 -2.10905
1 7.55219 -2.26282 -1.62647
1 8.23836 -1.65454 -1.235
1 7.25647 -1.75474 -1.07547
1 7.86819 -2.45047 -0.707481
1 6.92259 -2.76558 -0.648808
1 6.07365 -2.40592 -0.271009
1 6.12047 -1.41613 -0.395626
1 5.53486 -2.19901 -0.193941
1 5.96261 -1.72963 -0.967618
1 5.49706 -1.47634 -1.82344
1 5.40134 -2.31827 -2.35667
1 5.71423 -1.36865 -2.32991
1 5.37191 -2.30099 -2.27331
1 4.60318 -2.90053 -2.05796
1 3.81399 -2.45838 -1.63369
1 3.33695 -1.58247 -1.60347
1 2.74145 -1.29051 -0.854668
1 2.03702 -0.596059 -0.956229
1 1.34056 -0.912607 -1.5972
1 1.49289 -1.47368 -0.782334
1 0.598773 -1.2472 -0.393537
1 -0.0934166 -1.853 -0.774832
1 -0.191641 -0.902718 -0.485578
