100
Atoms. Timestep: 1740300000
1 0.0499633 0.0157721 -0.0366888
1 0.198486 0.977266 -0.268534
1 -0.44664 0.383633 0.21686
1 -1.09634 0.915816 -0.334055
1 -1.50847 0.200181 -0.891414
1 -0.773363 0.233678 -1.56349
1 0.0149036 0.797216 -1.80346
1 0.424718 0.0471975 -1.29413
1 1.14955 -0.320579 -1.87689
1 0.656235 -0.563091 -2.71566
1 1.64806 -0.586894 -2.89059
1 1.97541 -1.11566 -2.1132
1 2.64043 -1.65022 -1.5929
1 2.38027 -0.935058 -0.929158
1 2.81395 -1.39863 -0.159267
1 2.2857 -2.242 -0.242526
1 1.53294 -2.44863 0.380696
1 1.80452 -3.40895 0.33132
1 2.4715 -2.68556 0.513776
1 3.2625 -3.13277 0.939498
1 3.47465 -2.60185 0.113233
1 2.52593 -2.59149 -0.205403
1 2.57144 -2.05136 0.641446
1 1.71755 -1.63534 0.973125
1 2.43915 -2.19135 0.552196
1 2.53801 -2.86413 -0.183707
1 2.99387 -2.06557 -0.580079
1 2.11875 -2.53737 -0.649373
1 2.33648 -2.86447 -1.58261
1 3.05376 -3.28984 -1.0246
1 2.78901 -3.45008 -1.97885
1 3.39594 -2.76981 -2.37216
1 3.57259 -2.09634 -3.08387
1 4.52057 -2.40675 -3.13893
1 3.78663 -1.82644 -2.78256
1 4.14294 -2.56051 -2.21243
1 5.12833 -2.6668 -2.09695
1 4.7808 -1.80816 -2.4806
1 5.42338 -1.10783 -2.80178
1 5.52913 -0.68139 -1.90734
1 6.44933 -0.853598 -1.54652
1 6.04407 -1.3583 -0.780401
1 5.08841 -1.18584 -1.03493
1 5.01282 -1.67171 -0.163501
1 5.58982 -0.859716 -0.155931
1 4.66734 -0.879781 0.212962
1 4.89509 -1.72224 0.693951
1 4.79968 -1.98204 1.64961
1 4.02602 -2.57174 1.84566
1 3.16612 -2.44479 2.34659
1 2.75084 -2.19297 3.22183
1 2.27625 -2.45867 4.0553
1 2.88086 -2.3355 3.25433
1 2.22153 -1.62011 3.03199
1 2.58821 -0.884559 2.45561
1 1.63115 -0.754824 2.71823
1 0.901863 -0.191959 2.34019
1 0.812719 0.257362 1.45405
1 -0.0376197 0.570195 1.0331
1 -0.701829 1.13842 0.550044
1 -1.62643 1.0402 0.205312
1 -0.675064 0.747489 0.316423
1 -0.762019 1.04492 1.2686
1 -1.10012 0.110563 1.38722
1 -0.788519 0.647489 0.604833
1 0.0829255 0.248897 0.308195
1 -0.144657 0.752378 -0.519217
1 -0.0016965 1.72341 -0.708462
1 0.380691 1.04833 -0.0788942
1 1.18742 0.623065 0.339484
1 1.70792 -0.167984 0.040848
1 2.19247 -0.301676 0.907222
1 2.71683 0.517046 1.15994
1 3.52211 -0.0326079 0.938941
1 3.1539 -0.89177 1.29032
1 2.33786 -0.814472 0.721256
1 2.48713 -0.964574 -0.251623
1 3.25035 -0.633732 0.29602
1 2.75066 -0.837264 -0.553247
1 3.31591 -1.65685 -0.659571
1 3.77895 -1.29514 -1.4634
1 3.39541 -0.487563 -1.91597
1 3.9594 -0.85566 -2.64452
1 3.95697 0.129262 -2.49089
1 3.11903 -0.358005 -2.20763
1 2.43094 -0.761778 -1.59745
1 2.50814 0.185468 -1.87374
1 1.5765 -0.0568459 -2.13589
1 1.1563 -0.0501635 -3.03425
1 1.33727 -1.02893 -3.03716
1 1.2312 -1.56972 -2.19765
1 1.92329 -0.872502 -2.01081
1 1.97689 -0.1118 -2.66541
1 1.18366 0.0764656 -3.246
1 1.98113 -0.333824 -2.81389
1 1.37341 -0.729307 -2.12569
1 0.523011 -0.449355 -1.69175
1 -0.0683643 -0.805367 -2.42501
1 -0.208506 -0.788878 -1.43378
1 -0.475075 0.0159023 -0.894646
