100
Atoms. Timestep: 1862000000
1 0.0189571 0.0195006 -0.00982569
1 0.660685 -0.70163 0.255059
1 1.51338 -1.12671 -0.0439724
1 2.13815 -1.55472 -0.693601
1 2.90232 -1.00679 -1.02236
1 3.48748 -0.214174 -1.16267
1 2.80914 0.424755 -0.808286
1 3.15012 1.26067 -1.24611
1 2.76842 1.86629 -0.547994
1 2.06772 1.59667 -1.22441
1 1.88561 1.44522 -2.19791
1 1.58078 0.620367 -1.72667
1 1.45798 1.2201 -0.928375
1 2.03335 1.918 -0.498883
1 2.80787 1.38667 -0.833895
1 2.41547 1.90504 -0.0627988
1 3.3284 1.99873 0.330085
1 3.59753 1.94011 1.29257
1 3.23477 1.20485 1.86903
1 2.7817 0.416829 2.28594
1 3.77775 0.415119 2.37356
1 2.85941 0.359798 2.76824
1 3.82225 0.0875528 2.69744
1 4.18317 -0.799112 2.98945
1 4.18331 0.0290199 3.55711
1 5.0583 0.397235 3.88469
1 4.83512 -0.0111156 4.78026
1 5.372 -0.622533 4.20705
1 4.82753 0.0229113 4.74858
1 4.72021 0.215456 5.71511
1 4.33346 -0.264205 4.92377
1 4.57114 0.449348 5.57854
1 3.86656 0.712485 4.92816
1 3.12469 0.624537 4.25499
1 3.05878 0.707071 3.25487
1 2.66542 1.61347 3.1329
1 3.59532 1.84055 2.84117
1 4.03625 0.965253 3.02186
1 4.83965 0.381038 2.89679
1 4.56316 0.758461 3.78122
1 4.86816 -0.198247 3.75102
1 4.7235 0.279504 4.61908
1 4.64591 -0.488467 3.98235
1 4.77267 -0.96408 4.855
1 5.16306 -1.87291 4.7119
1 4.93592 -2.05292 3.7545
1 4.61831 -1.11083 3.84696
1 4.66797 -1.92961 3.27752
1 5.33315 -1.3707 3.76416
1 6.02827 -1.89559 3.26274
1 6.90095 -2.12484 2.84074
1 6.77399 -2.15107 1.85149
1 7.7195 -1.83274 1.93695
1 7.08445 -2.15932 2.63713
1 6.51311 -1.37561 2.39905
1 6.29601 -1.89206 1.57262
1 6.51052 -0.963638 1.87764
1 6.72532 -0.225181 1.23738
1 5.83278 0.026481 0.870261
1 5.79023 0.821143 0.259714
1 5.7086 1.25128 -0.63959
1 5.26375 0.370834 -0.840122
1 5.47937 -0.424983 -1.39563
1 4.5064 -0.448555 -1.14709
1 3.82603 -1.16085 -1.3193
1 4.78804 -0.929681 -1.40093
1 4.43973 -0.260131 -0.749174
1 5.1663 -0.864137 -0.418484
1 4.54455 -1.43583 0.131461
1 4.86778 -0.488089 0.229485
1 4.1056 0.145082 0.0714832
1 4.90773 -0.471435 0.0797022
1 4.26232 0.00262311 0.68346
1 4.13476 -0.415725 1.58221
1 4.53199 0.341389 2.1113
1 5.29772 0.456828 2.73873
1 6.01398 0.944833 2.23075
1 5.21857 1.55286 2.1444
1 4.31617 1.17509 1.97868
1 4.0794 0.588731 1.19939
1 4.16161 0.61292 0.210946
1 3.79218 1.3371 0.785916
1 3.12066 1.77982 0.196448
1 3.52894 1.05584 -0.358242
1 2.78319 0.408701 -0.228518
1 2.55088 1.01196 -0.991945
1 2.13211 0.141655 -0.723924
1 1.35555 -0.358349 -1.1096
1 1.58374 0.479675 -0.603278
1 0.728868 0.210076 -0.159861
1 0.438807 -0.0710538 -1.0778
1 1.13912 -0.327928 -0.413235
1 1.83041 -0.849004 0.0883647
1 2.67523 -0.964869 0.61159
1 2.49833 -0.0571512 0.238701
1 1.63451 0.318894 -0.108225
1 0.95213 -0.303212 -0.476674
1 1.76508 0.27046 -0.57395
1 0.782871 0.492535 -0.589967
1 -0.0122894 0.040897 -1.00759
