100
Atoms. Timestep: 1156300000
1 0.0208565 0.00065251 -0.00803998
1 -0.824903 0.0477365 -0.542063
1 -0.378401 -0.597664 0.0812589
1 0.497705 -0.364732 0.520438
1 1.18261 0.0384758 -0.0773827
1 0.86804 0.353789 -0.973413
1 0.655026 0.9118 -1.77642
1 1.3262 1.30119 -1.14376
1 0.454111 1.7674 -1.25371
1 0.248406 0.809634 -1.08047
1 0.765878 1.65874 -1.06974
1 1.22476 2.49538 -1.36396
1 1.04489 1.722 -0.759835
1 1.25173 2.53279 -0.215812
1 1.59159 1.8489 -0.863983
1 2.15613 1.78411 -0.0382091
1 1.28969 1.76265 0.459548
1 1.42079 1.18649 -0.350827
1 2.25685 0.689275 -0.585949
1 3.25243 0.630164 -0.689705
1 3.22898 0.593878 0.309499
1 2.48967 0.0979837 -0.151335
1 2.88256 0.656103 0.579221
1 2.92413 -0.0495349 1.28707
1 2.86861 -0.0817983 0.290741
1 3.41351 0.537609 -0.276201
1 2.71756 -0.0360206 -0.714476
1 2.53453 -0.1327 0.260012
1 2.30023 0.377413 -0.576086
1 3.09646 0.347608 -1.17805
1 2.78933 -0.113618 -0.342504
1 1.95803 -0.0864216 0.205918
1 2.75211 -0.0715129 0.815237
1 2.83093 0.358823 1.71121
1 3.27469 -0.431567 2.11411
1 3.66832 -0.403499 1.19168
1 2.92761 -0.963491 1.57079
1 3.09646 -1.1118 0.595013
1 2.26826 -1.57443 0.88649
1 1.78771 -1.75038 1.74423
1 1.43509 -1.63659 0.814197
1 1.75194 -2.584 0.872351
1 1.45188 -3.16065 0.112837
1 1.71188 -3.02034 1.06789
1 1.8995 -2.42216 0.294365
1 1.91243 -2.2029 -0.689863
1 2.46179 -2.47585 -1.47762
1 2.61577 -2.24215 -2.4329
1 3.55903 -2.35097 -2.10086
1 3.36973 -1.50293 -1.59144
1 3.79494 -0.67166 -1.94975
1 3.52442 -0.274373 -2.82435
1 2.85433 0.0303747 -2.14341
1 1.97069 -0.202641 -2.56018
1 2.54825 0.427009 -2.0436
1 2.56033 1.41124 -1.88064
1 2.26831 2.30525 -1.55268
1 2.84487 2.01868 -0.78015
1 3.18019 2.51611 0.0161174
1 2.61975 3.29096 0.308963
1 2.50896 2.31664 0.510254
1 1.98044 1.46602 0.438966
1 1.14702 1.18708 0.898213
1 0.992916 0.714083 1.7694
1 0.303512 1.42769 1.92581
1 -0.163691 1.94619 1.21
1 -0.00901188 2.84385 0.791928
1 0.735203 2.49662 0.216774
1 0.131118 1.72281 0.419438
1 -0.784717 1.63146 0.809411
1 -0.555221 1.05517 1.58774
1 -0.533028 0.257015 0.989588
1 -1.1603 0.0352199 1.73252
1 -1.77908 0.598583 1.20286
1 -1.81655 -0.172577 0.566951
1 -2.42306 -0.763102 0.0371077
1 -3.00683 -0.0683888 0.449097
1 -2.74056 -0.829668 -0.139243
1 -2.90221 -1.04191 -1.10455
1 -1.97146 -0.834281 -1.39388
1 -2.50792 -0.187219 -0.852411
1 -1.78348 -0.410669 -1.50121
1 -1.57735 0.461074 -1.06583
1 -1.67268 -0.396283 -0.557802
1 -1.39991 0.0392179 0.302784
1 -0.418454 -0.0426224 0.144101
1 0.0606097 0.284375 0.952216
1 0.958682 0.713418 1.04553
1 1.74546 0.413295 1.58981
1 2.14801 0.287736 0.684492
1 2.39566 -0.374027 1.39134
1 1.96653 0.525611 1.31326
1 2.7447 0.590331 0.700003
1 2.06631 -0.086604 0.423055
1 2.76201 -0.718608 0.7694
1 1.8545 -0.308851 0.847809
1 1.76621 0.568661 0.386525
1 2.20667 -0.326711 0.364605
1 1.4194 -0.288693 -0.250568
1 0.563681 -0.810935 -0.233119
