100
Atoms. Timestep: 1992000000
1 0.0473621 0.0228459 -0.0297949
1 0.211931 -0.243097 0.920726
1 1.04698 -0.509219 0.435185
1 0.837289 0.237213 1.0589
1 0.924206 0.255287 2.05509
1 1.01861 -0.405893 1.30786
1 1.69704 -0.727653 1.96813
1 2.26866 0.0899598 1.93286
1 3.03566 0.453193 1.40204
1 3.44344 -0.274263 1.95185
1 4.3953 -0.503495 1.75065
1 3.93666 -0.688038 0.890117
1 4.5347 -1.46699 1.09616
1 4.79441 -0.849442 1.83934
1 5.33833 -1.54519 2.31431
1 6.28724 -1.27423 2.17639
1 5.44795 -0.726257 2.17399
1 4.55888 -0.790841 2.6275
1 3.6235 -1.10919 2.46039
1 3.61683 -1.87208 3.10907
1 3.42733 -0.981125 3.50853
1 2.71597 -1.55213 3.92129
1 1.73953 -1.63411 4.11941
1 2.595 -1.36592 3.67515
1 1.90953 -0.720839 3.32805
1 1.75092 -0.00571079 4.00674
1 2.46301 0.676372 3.84263
1 1.74158 -0.0132384 3.83064
1 1.63744 -0.71684 3.12439
1 0.784042 -1.05409 2.74198
1 -0.121861 -0.64664 2.87573
1 -0.710073 -0.739115 2.06648
1 -0.0699608 -1.40958 1.68649
1 -0.262276 -0.470741 1.42911
1 0.257733 -0.360415 2.27281
1 -0.4601 0.112273 2.77137
1 0.174964 -0.0729926 3.52242
1 0.730352 0.432444 2.85539
1 1.54367 0.0309041 2.42389
1 0.998206 -0.652129 2.90222
1 1.50558 -0.701986 3.76235
1 2.17711 -0.0154722 4.03177
1 1.78367 0.746894 4.53352
1 0.831599 0.607727 4.81391
1 1.77744 0.330313 4.66838
1 2.37842 -0.451967 4.85014
1 1.84544 0.151256 5.43282
1 1.59022 1.0842 5.17747
1 0.960525 1.85987 5.18701
1 0.529988 0.982944 5.39743
1 0.0410459 0.132084 5.59467
1 -0.182261 -0.843528 5.66532
1 0.778009 -0.649292 5.47296
1 0.618959 -0.0116494 6.23048
1 1.29146 -0.488493 5.67516
1 1.30458 -0.692911 4.70251
1 0.919698 -1.36439 4.06561
1 0.702096 -2.12903 3.45472
1 1.37516 -1.45602 3.75944
1 1.87416 -0.609839 3.97789
1 1.84146 -1.48406 4.46937
1 2.17047 -2.27957 3.96295
1 1.96688 -2.16438 4.93691
1 1.51918 -2.6361 5.70151
1 0.766489 -1.97866 5.67569
1 -0.112118 -1.91741 6.14104
1 0.461332 -1.09781 6.08638
1 -0.438326 -1.49831 6.298
1 0.559244 -1.5476 6.18113
1 1.5418 -1.37791 6.2306
1 2.15297 -0.87101 5.62164
1 1.48936 -0.764702 4.87883
1 0.553292 -0.58154 5.18175
1 0.452759 -1.47109 4.73495
1 1.40087 -1.51282 5.06924
1 0.735226 -1.72087 4.3446
1 -0.063405 -1.3469 3.87496
1 0.620765 -1.85104 3.35226
1 -0.308687 -1.67495 3.01227
1 0.616583 -1.4507 2.70511
1 -0.323514 -1.13056 2.56582
1 0.407388 -0.516337 2.28614
1 -0.577694 -0.665106 2.25062
1 -0.632691 -1.05724 1.33699
1 -0.792192 -2.03804 1.20372
1 -0.617579 -1.07212 1.0108
1 -1.20929 -0.654486 0.325761
1 -0.73097 -0.0403246 0.970681
1 -0.753079 0.898346 0.618978
1 -0.359134 0.468089 1.43678
1 0.0342777 0.757008 0.565689
1 -0.0476368 1.63826 1.04166
1 0.897463 1.93413 0.899716
1 1.07439 0.957734 0.76126
1 0.100542 0.942078 0.996785
1 -0.463494 1.6777 1.3633
1 0.0799555 1.62177 0.529464
1 -0.0343152 0.657544 0.771976
1 -0.407125 1.56299 0.568059
1 -0.395846 0.570303 0.695944
