100
Atoms. Timestep: 1826600000
1 0.00495673 0.0230651 0.0327898
1 -0.689456 -0.695286 0.0485902
1 -1.27769 -1.50603 -0.0334002
1 -1.62006 -1.52167 0.910556
1 -1.43123 -1.96044 1.79188
1 -1.26244 -2.20842 2.745
1 -0.998102 -2.69394 1.91533
1 -0.95806 -2.79998 0.919356
1 -0.60698 -2.7165 -0.0124096
1 -1.07919 -3.59082 -0.148284
1 -1.47936 -3.5893 -1.06938
1 -2.37815 -3.83224 -0.709774
1 -1.51745 -4.14309 -1.10077
1 -1.25503 -3.6598 -0.265826
1 -0.59851 -2.91154 -0.244639
1 -0.38921 -3.18111 -1.18469
1 -0.497943 -2.40196 -0.564043
1 -0.927076 -1.67269 -0.0306157
1 -0.570275 -0.895232 0.48182
1 -0.490302 -0.211747 1.20548
1 0.414449 0.171354 1.3919
1 0.415602 -0.579914 2.05969
1 0.103892 -0.869461 2.95649
1 1.0909 -0.88282 3.10955
1 0.336902 -0.992107 2.46042
1 -0.599143 -1.27822 2.62911
1 -1.07326 -0.730392 3.31893
1 -0.120761 -0.996485 3.13768
1 0.13328 -0.831704 4.08686
1 0.96526 -0.645505 3.56609
1 1.49379 -0.237715 4.30902
1 1.98939 0.0443955 3.48524
1 2.23487 -0.298996 4.3895
1 2.23454 -0.575064 3.42654
1 2.32698 -1.37766 2.84078
1 2.86914 -2.20585 2.6706
1 2.54768 -1.26271 2.69114
1 1.74347 -1.79738 2.42766
1 1.40107 -1.41197 1.57461
1 1.3748 -2.32564 1.1626
1 0.756326 -2.31348 1.95342
1 0.115697 -1.98442 2.63774
1 0.131995 -2.14563 3.62542
1 0.448492 -1.46454 2.96671
1 0.00853214 -1.48211 3.86119
1 -0.0913458 -1.41268 2.87014
1 0.108148 -1.43459 3.85134
1 1.0542 -1.64203 3.61166
1 1.67463 -2.09547 4.25398
1 2.53861 -1.70029 3.95134
1 3.3669 -1.34688 4.38773
1 4.12066 -1.72103 4.92167
1 4.39664 -1.36786 4.01914
1 3.82355 -1.79224 3.3149
1 3.66123 -2.54192 2.67744
1 3.67196 -1.66857 2.18231
1 3.47661 -1.00478 1.44726
1 3.72848 -1.96478 1.37444
1 2.81014 -2.31979 1.21544
1 2.58447 -1.70957 0.455219
1 2.71684 -1.54138 -0.526377
1 1.81193 -1.37836 -0.13651
1 0.846543 -1.28041 0.116802
1 1.4435 -2.08407 0.156468
1 2.32551 -1.80608 -0.207054
1 2.69193 -2.07952 -1.09704
1 1.85246 -2.10476 -1.64215
1 1.2731 -2.51396 -2.34443
1 0.460472 -3.05793 -2.53714
1 -0.466329 -3.0137 -2.89987
1 -0.0808563 -2.20377 -3.32013
1 0.581281 -2.55034 -2.65669
1 1.09579 -1.69128 -2.66959
1 0.708486 -1.45074 -3.55763
1 1.26134 -0.990312 -2.86165
1 1.00415 -1.89631 -3.17134
1 1.96778 -2.05983 -2.98603
1 2.7421 -1.44178 -2.81835
1 2.58377 -1.27219 -3.79408
1 3.03231 -2.09162 -3.42678
1 3.00399 -1.12003 -3.19445
1 2.71716 -1.41679 -2.27606
1 2.83128 -0.475963 -1.95638
1 3.78571 -0.800182 -1.93843
1 4.54837 -0.616131 -2.5608
1 3.87881 -1.11395 -2.01223
1 3.65171 -1.85877 -1.3866
1 3.67124 -0.976916 -0.927897
1 3.24556 -1.08819 -0.0316236
1 2.85384 -1.26852 -0.934211
1 2.67137 -0.298312 -0.781511
1 1.99013 -1.00337 -0.575416
1 1.81578 -0.636159 0.339639
1 0.884281 -0.910516 0.104486
1 1.06398 0.0738835 0.103613
1 1.75492 -0.506017 0.531735
1 1.07225 -0.692908 -0.169824
1 0.549886 0.152274 -0.0172015
1 0.709441 -0.495592 0.730596
1 0.864067 0.420486 0.365474
