100
Atoms. Timestep: 1117200000
1 -0.0475101 -0.0328496 -0.0179599
1 0.171118 0.945811 -0.0912448
1 -0.779966 1.24503 -0.0360769
1 -1.31261 2.03011 -0.362596
1 -0.963645 2.29304 -1.26614
1 -1.05006 1.33648 -0.978362
1 -1.38061 1.70406 -0.107032
1 -1.06487 1.10996 -0.84866
1 -0.484047 0.344062 -1.12034
1 -0.22219 0.682056 -0.217984
1 -1.21386 0.702813 -0.137016
1 -1.83396 -0.0523674 0.0866124
1 -2.35884 0.07136 -0.759504
1 -2.13702 -0.751629 -0.243632
1 -3.13007 -0.688139 -0.277777
1 -2.74552 -0.995591 0.589069
1 -2.80929 -0.223736 -0.0471719
1 -1.87458 -0.266794 -0.399403
1 -1.97165 0.674821 -0.735133
1 -2.85591 0.201124 -0.747164
1 -2.6298 1.09041 -1.15389
1 -3.04581 0.847039 -2.02733
1 -3.19223 1.52413 -2.75583
1 -2.52214 1.01028 -3.30658
1 -1.80708 1.23534 -2.65664
1 -1.56987 0.578491 -3.37592
1 -0.751071 0.787202 -3.90397
1 -0.316063 0.030739 -3.40102
1 0.488113 0.614669 -3.31095
1 1.07781 0.0521913 -3.90407
1 0.591831 0.71914 -4.46384
1 1.43874 1.23827 -4.50232
1 0.701949 0.720607 -4.08139
1 0.362085 -0.11602 -4.51687
1 0.962144 -0.633397 -3.89559
1 0.0773851 -0.997002 -4.18579
1 -0.104983 -1.93256 -3.89339
1 -0.13927 -2.91228 -3.66304
1 -0.0597536 -2.73992 -4.64441
1 -0.499349 -2.06245 -4.05413
1 0.418961 -2.01028 -4.43608
1 1.09937 -2.34576 -5.09011
1 0.728302 -1.50922 -4.69682
1 0.599857 -1.65951 -3.71911
1 -0.173267 -1.15298 -3.34441
1 0.516504 -1.01442 -4.05193
1 1.20888 -1.52012 -3.53879
1 1.27134 -2.14277 -2.75275
1 0.757562 -2.45753 -3.5491
1 0.436535 -1.70412 -2.96595
1 0.479111 -1.57684 -3.95981
1 0.340885 -2.10093 -4.80289
1 -0.511635 -1.88789 -4.31433
1 -1.41737 -2.22072 -4.55765
1 -0.701277 -1.58088 -4.27505
1 -0.552034 -1.80411 -3.31154
1 -1.2548 -1.4957 -3.95283
1 -0.572472 -2.13008 -3.5956
1 0.0197612 -2.67935 -2.99273
1 -0.855583 -2.20897 -2.97525
1 -0.699454 -1.23296 -2.83347
1 -1.0345 -0.495515 -3.42684
1 -1.58181 -1.32906 -3.34785
1 -0.727599 -0.890864 -3.08645
1 -0.803868 -1.78355 -2.61515
1 -1.76359 -2.00813 -2.46385
1 -1.18694 -1.19722 -2.3286
1 -0.694149 -1.00676 -1.47551
1 -0.306121 -1.31872 -2.34249
1 -0.822771 -0.629062 -2.83348
1 -0.85908 -1.44762 -2.27014
1 -0.891714 -0.989331 -1.37991
1 -0.205915 -1.7207 -1.32784
1 -0.808392 -1.2065 -1.94337
1 -1.57084 -0.622969 -2.23613
1 -2.29439 -1.16914 -2.67937
1 -2.00639 -0.556026 -1.9381
1 -2.23649 -1.05143 -2.77729
1 -2.49349 -0.61713 -3.63693
1 -1.90336 -0.0426522 -3.07168
1 -2.83268 0.282604 -2.8913
1 -2.46006 0.627426 -3.75397
1 -2.20739 0.397227 -2.81628
1 -1.91915 -0.560478 -2.77095
1 -0.972181 -0.435988 -3.04781
1 -0.52445 0.455131 -3.10605
1 -0.780319 1.002 -2.30602
1 -0.982705 0.10428 -1.91588
1 -1.88138 -0.0487244 -1.50352
1 -1.78627 0.481808 -2.34805
1 -1.57263 0.664444 -1.38717
1 -2.24428 1.31731 -1.01593
1 -1.48282 0.768332 -0.667444
1 -0.938431 1.60179 -0.572047
1 -0.0313567 1.98927 -0.414643
1 -0.83279 1.59258 -0.839649
1 -0.450751 0.725691 -0.508275
1 0.168448 0.0767224 -0.944675
1 -0.118831 0.159989 0.00976892
1 0.189728 0.264592 -0.942157
