100
Atoms. Timestep: 1028300000
1 0.0255966 0.0325698 -0.0148554
1 -0.668046 0.724629 -0.252805
1 -1.43805 0.959125 0.334999
1 -1.22971 0.0128537 0.579578
1 -0.495097 0.00428496 1.25315
1 -1.18073 0.720159 1.14497
1 -0.657972 0.68257 1.99404
1 -0.10882 1.37911 2.4623
1 0.42982 1.11746 3.25765
1 1.07352 1.81408 3.55264
1 0.976042 2.45541 2.79105
1 1.22687 1.54969 3.12397
1 1.70872 1.21933 2.30499
1 1.15899 0.72651 2.97596
1 0.696456 -0.0934286 2.64227
1 1.17853 -0.912676 2.32489
1 1.2242 -0.209006 1.61153
1 1.63498 -0.0391415 2.50398
1 1.47425 -0.903135 2.02356
1 0.674961 -0.883966 1.42269
1 1.5505 -1.13753 1.83635
1 1.71216 -0.465527 1.11923
1 2.71853 -0.49246 1.06602
1 3.18919 0.302022 1.45393
1 2.78781 0.953066 2.09821
1 3.2827 1.69125 1.64517
1 3.22764 0.975787 2.34341
1 2.57118 1.72479 2.44185
1 3.11439 0.888099 2.32847
1 3.10626 1.8425 2.64967
1 3.31517 1.0926 3.28925
1 2.31006 1.02116 3.26581
1 2.93221 1.80439 3.24685
1 2.48282 2.60518 2.8312
1 2.82998 3.41531 3.29932
1 3.19662 4.15722 2.74273
1 2.88577 5.00208 3.17682
1 3.26842 4.84314 2.26499
1 2.34827 4.98585 1.90488
1 3.04885 4.74 2.57047
1 2.67988 4.98872 3.46219
1 3.52064 4.68554 3.0112
1 2.87543 4.55852 2.2511
1 1.90507 4.70639 2.43204
1 2.00508 5.5422 2.96477
1 2.14556 5.70431 3.94532
1 2.69659 5.14604 3.32341
1 2.23548 6.02443 3.14997
1 1.40088 6.18629 3.6726
1 1.50986 5.84467 4.60466
1 0.649215 6.25834 4.90784
1 -0.137425 5.83064 4.45461
1 -0.808876 5.56046 3.7654
1 -0.547308 5.99736 2.90836
1 -0.596838 5.62781 3.83144
1 -1.54124 5.5611 4.18986
1 -2.34949 5.50913 3.60932
1 -2.16963 4.785 2.9418
1 -2.23545 5.38024 2.14759
1 -3.00019 4.8949 2.56321
1 -2.28578 5.48216 2.94691
1 -1.35314 5.14749 2.81428
1 -0.995673 4.27295 2.52049
1 -0.16076 3.71788 2.50438
1 -0.692064 3.11417 1.90908
1 -1.11678 2.22563 2.06012
1 -0.763864 2.71186 2.86432
1 0.0130681 3.17519 2.42803
1 0.426602 3.27951 1.52158
1 0.742597 4.21763 1.66087
1 0.823606 5.11138 1.21622
1 0.568428 5.1401 0.254542
1 0.21083 4.3281 0.716693
1 0.192833 5.28893 0.443292
1 0.386452 4.33527 0.206283
1 1.29255 4.39473 0.624131
1 2.21981 4.10882 0.364252
1 1.78278 3.41659 0.94219
1 2.09023 2.84412 0.181336
1 2.17496 2.43645 -0.726488
1 2.51208 1.69226 -1.30243
1 2.94402 0.891905 -0.884782
1 3.58858 0.129825 -0.895456
1 4.06477 -0.345237 -0.151339
1 3.33037 0.178808 0.269884
1 3.93572 0.86881 -0.128699
1 3.15977 0.246317 0.0132713
1 2.32122 0.617487 -0.384968
1 1.65842 0.520147 -1.12261
1 1.11158 0.501745 -1.95427
1 0.153153 0.299126 -2.15535
1 -0.374225 1.02148 -2.60051
1 -1.18845 0.445379 -2.50718
1 -1.54112 0.158614 -3.39343
1 -1.0626 -0.540726 -3.92615
1 -1.25937 0.347767 -3.51702
1 -1.81719 0.391693 -2.69439
1 -1.0069 -0.0396912 -2.30195
1 -0.882131 0.346867 -1.39184
1 -0.372305 -0.331484 -0.866773
