100
Atoms. Timestep: 1019400000
1 0.044712 0.0383544 -0.0202401
1 0.451956 0.326194 -0.891206
1 1.40119 0.133127 -0.654533
1 2.38772 0.0900985 -0.827925
1 3.19701 0.378776 -1.34968
1 3.80947 -0.405574 -1.33801
1 4.73274 -0.78749 -1.36417
1 5.59295 -0.408158 -1.02101
1 6.442 -0.384157 -1.55559
1 7.18038 0.118614 -1.99429
1 8.14628 0.0821183 -1.76376
1 8.89922 -0.480737 -2.094
1 8.86346 -0.531674 -3.09035
1 9.48547 -1.23071 -2.73258
1 9.89369 -0.555033 -2.1123
1 10.7435 -0.0343994 -2.14303
1 11.1674 0.247866 -3.00524
1 11.7005 -0.451196 -3.49637
1 12.6221 -0.792547 -3.69018
1 13.3632 -1.22163 -3.174
1 13.8245 -1.8428 -3.80029
1 14.676 -1.70432 -3.28955
1 15.442 -1.94418 -2.69085
1 14.8741 -1.24194 -2.26141
1 15.8158 -1.17274 -2.57933
1 16.4529 -1.88813 -2.28883
1 17.2797 -1.44869 -1.95074
1 17.9959 -0.755154 -1.99917
1 18.2254 -0.198025 -1.20302
1 18.9377 0.508115 -1.20829
1 19.8454 0.308328 -1.57349
1 20.5908 0.967833 -1.66196
1 20.9216 0.431309 -2.43673
1 20.4795 1.24759 -2.06815
1 20.5348 2.23518 -1.9467
1 21.1492 1.58986 -1.48453
1 21.3049 1.90391 -0.547108
1 21.3615 0.974972 -0.920691
1 21.9944 0.526742 -1.55299
1 22.4519 0.334357 -0.680379
1 22.7808 -0.168586 0.111806
1 23.0344 0.782701 -0.0874758
1 23.9652 1.141 -0.199404
1 24.0769 0.171519 -0.413973
1 24.0856 -0.801165 -0.172781
1 23.8106 0.154643 -0.101042
1 24.5438 -0.339148 0.367108
1 24.9459 0.317206 1.01533
1 24.2926 -0.421618 0.869171
1 25.205 -0.134168 1.14215
1 25.2336 -1.06206 0.763766
1 26.0568 -1.58064 0.546239
1 25.4679 -0.901016 0.110591
1 25.9385 -0.750384 0.987247
1 25.9261 -1.7431 1.10165
1 25.8362 -2.32864 1.91228
1 25.6033 -2.35672 2.88812
1 26.1033 -2.46851 3.75191
1 25.3501 -3.13086 3.77149
1 24.6438 -3.22057 3.06495
1 25.1746 -4.00629 2.74537
1 24.7192 -3.51054 2.00513
1 24.3421 -2.98989 1.24088
1 24.3076 -2.56917 2.1498
1 23.4885 -2.30692 2.6777
1 23.024 -1.5484 3.1368
1 23.9714 -1.46973 3.46013
1 23.3085 -1.05052 4.07813
1 22.9894 -0.885632 5.01195
1 22.0913 -0.454841 4.86973
1 21.6164 0.41146 4.70616
1 20.8196 0.0599208 5.1895
1 20.4937 0.148266 4.24883
1 19.5018 0.0721416 4.21137
1 18.7577 -0.0713485 4.86481
1 18.0935 0.606932 4.55324
1 18.0119 -0.106437 3.84735
1 17.2166 0.0772816 4.42123
1 16.366 -0.0878791 3.91892
1 15.8327 0.736805 4.15756
1 15.3389 1.32053 3.51478
1 14.3636 1.47546 3.67807
1 13.6799 0.902838 3.23915
1 12.7328 0.899587 2.91042
1 11.77 1.1284 2.78817
1 10.808 1.01764 2.5706
1 9.91204 1.17785 2.1558
1 9.6569 1.79484 1.40846
1 8.72965 1.49945 1.19706
1 8.48069 0.714101 0.637086
1 7.51837 0.975021 0.6397
1 7.62827 0.0188135 0.936795
1 6.86771 0.203787 0.323468
1 5.9743 -0.0333417 -0.0555351
1 5.18933 0.208323 -0.625647
1 4.24016 0.226021 -0.963265
1 3.27953 0.0974715 -0.732322
1 2.28892 0.0425065 -0.595784
1 1.41207 0.50066 -0.41208
1 0.830511 0.486944 0.402757
