100
Atoms. Timestep: 980300000
1 0.0566365 -0.0199252 0.0202888
1 0.972336 0.110071 0.401833
1 1.89716 0.310479 0.0702382
1 2.83482 0.126277 -0.224961
1 3.54515 0.419614 -0.87883
1 4.20121 -0.0808541 -1.44612
1 5.19452 -0.0766976 -1.54973
1 6.138 0.15342 -1.77498
1 6.82706 0.0756033 -2.49307
1 7.8129 -0.0393653 -2.34105
1 8.4541 -0.708067 -2.72914
1 9.34612 -0.857128 -3.153
1 10.2155 -1.30436 -3.37673
1 10.9295 -1.33036 -2.6808
1 11.7153 -1.91546 -2.91028
1 12.5078 -1.43504 -3.28864
1 13.4884 -1.27643 -3.36126
1 14.2892 -1.56522 -3.89352
1 15.0841 -1.21762 -4.37904
1 16.0503 -1.14226 -4.62888
1 16.6771 -1.38972 -3.89669
1 16.7951 -2.1124 -4.56619
1 17.762 -1.87762 -4.62088
1 18.4962 -1.59559 -5.23466
1 19.4649 -1.52624 -4.99865
1 20.3645 -1.68406 -4.59057
1 19.9639 -1.7617 -5.50679
1 20.612 -1.59602 -4.76283
1 21.5828 -1.48929 -4.49936
1 21.8407 -2.43862 -4.29359
1 22.7838 -2.53154 -3.96756
1 23.7171 -2.37491 -3.65671
1 23.1709 -1.5756 -3.89762
1 23.8017 -1.65624 -4.66887
1 23.2401 -1.60026 -5.50022
1 22.5901 -1.66007 -6.25381
1 23.5247 -1.55715 -6.61
1 23.7253 -2.38758 -6.10044
1 23.9943 -2.44593 -7.06261
1 24.9676 -2.42442 -7.29334
1 25.4679 -3.15702 -6.81286
1 26.4289 -2.91849 -6.61583
1 26.6451 -2.78939 -7.58945
1 26.5961 -3.56633 -8.22391
1 27.1271 -3.18349 -7.47248
1 27.4414 -2.7102 -6.65034
1 27.932 -3.30484 -6.01394
1 27.9565 -2.34108 -5.76854
1 27.4763 -1.54067 -5.40105
1 27.2358 -1.70035 -4.43495
1 26.9745 -1.56194 -3.47961
1 26.8651 -1.82367 -2.52629
1 26.3887 -2.209 -1.72725
1 25.5287 -1.97478 -2.19533
1 26.0157 -2.05743 -1.33145
1 25.0335 -2.23498 -1.26768
1 24.8609 -1.54402 -0.575916
1 25.578 -1.16271 -1.15857
1 24.7073 -0.82443 -1.51308
1 24.6807 -1.78167 -1.80945
1 25.5708 -1.34876 -1.93941
1 26.2718 -0.640553 -1.82979
1 25.2941 -0.560315 -1.62127
1 25.8518 -0.398929 -0.808065
1 25.663 0.511939 -0.431978
1 25.6445 -0.256394 -1.06854
1 24.6689 -0.271873 -1.31044
1 23.8905 -0.58286 -1.85175
1 23.2146 0.0245751 -2.26673
1 22.3804 -0.179269 -1.76114
1 22.5046 0.770426 -1.46055
1 21.5519 1.02332 -1.64264
1 20.7257 1.08524 -2.19445
1 21.0494 1.614 -1.40811
1 20.102 1.67755 -1.7291
1 19.8046 2.31164 -2.44331
1 19.0674 1.7231 -2.77185
1 18.3932 2.43956 -2.61903
1 17.4929 2.34458 -2.21063
1 16.8196 2.32939 -2.94617
1 16.0488 1.93471 -2.44577
1 15.3563 2.56547 -2.80202
1 14.6887 2.02539 -2.30322
1 13.8062 1.81886 -2.71725
1 12.9426 1.36436 -2.52668
1 12.0412 1.3866 -2.10639
1 11.5712 0.497721 -2.10877
1 10.7865 -0.0741195 -1.857
1 10.0486 -0.505224 -2.36811
1 9.07072 -0.312727 -2.28834
1 8.08799 -0.475138 -2.35133
1 7.11459 -0.499444 -2.1294
1 6.16987 -0.43725 -2.43915
1 5.40308 -0.140538 -1.86619
1 4.61831 -0.171729 -1.24815
1 3.63949 -0.0541407 -1.02324
1 3.07679 0.73713 -0.794445
1 2.47826 0.770788 0.00778778
1 1.67969 0.711486 0.60054
1 1.03176 0.0396925 0.234891
