100
Atoms. Timestep: 1441000000
1 0.0110788 -0.0300275 0.0536112
1 0.852607 -0.507858 -0.196196
1 1.57181 -0.897971 -0.773553
1 2.17079 -1.70316 -0.809451
1 3.09757 -1.38788 -0.591279
1 4.00555 -1.14543 -0.235454
1 4.9192 -0.779586 -0.0373929
1 5.87465 -0.750708 -0.326785
1 6.60887 -0.276242 -0.803741
1 7.44111 -0.250344 -0.255114
1 8.31035 -0.751975 -0.247636
1 9.21298 -0.397234 0.00541355
1 9.785 -1.1913 0.180671
1 10.7592 -1.43348 0.131002
1 11.6359 -1.27092 0.595305
1 12.4878 -0.747792 0.744202
1 13.4674 -0.901553 0.850216
1 14.22 -0.37285 1.23103
1 14.5067 0.341617 0.598157
1 15.0526 -0.476787 0.455277
1 15.5452 -0.815881 -0.3453
1 16.4157 -0.940876 -0.816289
1 17.311 -1.27208 -1.12415
1 17.3194 -0.310516 -0.843597
1 18.2211 0.0652601 -1.06136
1 19.1406 0.463255 -1.11049
1 20.0991 0.749698 -1.19332
1 20.9247 0.794039 -1.75921
1 21.8588 0.479271 -1.55846
1 22.3545 -0.329524 -1.89671
1 23.1797 -0.70449 -2.3239
1 23.9868 -0.112352 -2.25677
1 23.1503 0.0462676 -1.74671
1 23.1475 1.03703 -1.64594
1 23.9633 1.27416 -1.1246
1 24.7633 1.86744 -1.06166
1 24.0775 2.55244 -1.31631
1 24.7818 2.26351 -0.670811
1 25.1641 1.88991 -1.51368
1 26.099 2.11905 -1.75883
1 26.9232 2.46259 -1.31898
1 27.7469 2.78258 -1.78672
1 28.3475 2.20353 -1.23702
1 29.3195 2.45021 -1.1966
1 29.9579 2.80651 -1.87647
1 29.3842 3.34582 -1.26554
1 28.7806 2.90787 -0.590486
1 28.9952 3.76697 -0.135437
1 28.6521 4.07424 -1.02069
1 28.6541 3.26241 -0.430814
1 28.6155 2.42387 -0.960853
1 28.8793 1.45793 -0.933557
1 28.4836 1.2998 -1.84211
1 28.1475 1.81952 -2.64119
1 28.6921 1.00996 -2.3918
1 27.9454 0.744338 -3.0041
1 27.8916 1.69167 -2.67171
1 27.2075 1.88589 -3.37943
1 28.0397 2.33309 -3.7078
1 27.4723 3.13087 -3.51727
1 27.1045 2.34024 -4.00498
1 26.2958 2.22399 -3.4107
1 25.9795 2.28556 -2.47193
1 25.0298 2.56208 -2.60741
1 25.4999 2.01267 -1.91729
1 25.0621 1.18905 -1.56167
1 24.3316 1.54484 -0.965697
1 23.9005 1.19211 -1.79654
1 23.0533 1.6997 -1.97876
1 22.5266 0.855935 -1.89996
1 21.6143 0.777717 -1.50032
1 20.7281 0.542874 -1.1045
1 19.8388 0.196481 -0.808559
1 19.4229 1.10324 -0.785907
1 18.6074 0.569344 -0.541621
1 17.7031 0.995855 -0.435371
1 17.0576 0.244473 -0.582104
1 17.0077 -0.102342 -1.52577
1 16.0949 -0.323725 -1.18803
1 15.2344 -0.613118 -0.772131
1 14.3872 -0.915771 -1.20044
1 13.4584 -0.6319 -0.995107
1 12.8599 0.151053 -1.12626
1 12.1929 -0.254084 -1.75943
1 11.7603 0.496823 -1.2562
1 11.1837 -0.265509 -0.96322
1 10.2989 -0.263266 -0.498791
1 9.87283 0.579984 -0.173388
1 9.03926 0.94611 -0.596868
1 8.07159 0.772003 -0.428394
1 7.19609 0.306705 -0.454711
1 6.24141 0.370521 -0.163958
1 5.30778 0.280815 -0.516349
1 4.46468 0.810041 -0.399693
1 3.55904 0.502453 -0.113531
1 3.28738 0.859656 -1.0116
1 3.05928 1.14017 -1.94501
1 2.10532 0.962984 -1.70523
1 1.55337 0.356233 -1.12071
1 0.760488 0.30382 -0.518042
