100
Atoms. Timestep: 650000000
1 0.0437387 -0.0323756 -0.0227115
1 0.521389 0.805191 0.237984
1 1.24641 0.122803 0.335748
1 1.49103 -0.235516 -0.557736
1 2.3062 0.0910055 -1.05148
1 2.99096 0.813675 -0.935118
1 3.90488 0.41356 -0.856873
1 4.70636 0.311309 -1.46037
1 5.68141 0.296058 -1.67177
1 6.63755 0.152195 -1.91945
1 7.42278 0.510923 -1.42111
1 8.33638 0.388574 -1.03318
1 9.26212 0.616667 -1.35703
1 10.168 1.01791 -1.27377
1 11.1591 0.991983 -1.16787
1 11.9235 0.387859 -0.926784
1 12.5959 0.981327 -0.489458
1 13.4932 0.613506 -0.758157
1 13.8354 0.915352 -1.6444
1 13.8634 1.86482 -1.95554
1 14.5733 1.75777 -2.64702
1 15.1911 2.36187 -2.14597
1 15.859 2.93022 -2.63619
1 16.2338 2.04929 -2.93212
1 16.1295 1.49168 -3.75708
1 16.6135 1.96833 -3.0197
1 17.4996 1.60773 -3.31787
1 18.4361 1.94744 -3.45735
1 19.433 1.92662 -3.40082
1 19.9322 1.12881 -3.74657
1 20.6847 1.75571 -3.94114
1 21.4562 2.2179 -4.39107
1 22.0138 1.3927 -4.30198
1 22.2507 1.24561 -5.26338
1 23.0782 1.00072 -5.76981
1 23.7318 1.66869 -6.13568
1 23.1809 2.09247 -5.42192
1 23.5928 3.00085 -5.30644
1 24.4724 3.42265 -5.10043
1 25.1039 3.08586 -4.39745
1 25.8371 2.46483 -4.69181
1 26.3615 2.93536 -5.4
1 27.235 2.70047 -4.94837
1 27.2086 3.02611 -4.00448
1 27.2526 4.01566 -4.14932
1 26.6176 4.1892 -3.39801
1 27.109 4.88757 -2.87357
1 27.3336 4.58808 -3.80042
1 26.5166 5.03371 -3.44475
1 25.7604 5.24447 -4.07451
1 25.6471 5.31134 -3.08469
1 26.3644 5.9232 -2.73412
1 25.99 5.2981 -2.05566
1 25.2139 5.90478 -2.24155
1 25.7247 5.83881 -3.10753
1 24.9903 5.75068 -2.44152
1 25.2092 4.93265 -1.90432
1 25.1003 4.02448 -2.30497
1 24.454 3.87919 -3.05028
1 23.6913 3.244 -2.99756
1 23.507 2.47352 -2.38102
1 22.7997 2.80777 -3.01284
1 22.0167 2.89518 -2.3987
1 21.1189 2.45746 -2.4412
1 20.7011 1.56407 -2.59288
1 20.7177 1.07097 -1.72182
1 20.4759 1.94211 -1.29194
1 20.6853 2.03344 -0.314345
1 21.1751 2.28095 0.5341
1 20.4815 1.57942 0.346808
1 19.9861 2.09568 -0.351802
1 19.1599 2.25657 0.184385
1 18.7997 3.15637 -0.0589956
1 18.3323 2.40391 0.412228
1 17.5012 2.30722 0.956269
1 17.6921 2.69745 1.85691
1 16.8344 2.69974 2.37581
1 16.7695 1.91016 1.77526
1 16.3824 1.60803 0.902096
1 15.6765 1.12683 1.43774
1 15.2633 1.48161 0.602227
1 14.5889 2.1458 0.936616
1 13.6215 2.38794 0.857796
1 12.6564 2.43724 0.604763
1 11.9531 2.02059 0.0290739
1 10.9603 1.9613 0.14694
1 10.2704 2.59492 -0.199015
1 9.57783 1.89133 -0.3152
1 8.75071 2.26265 0.102693
1 8.65396 1.44994 -0.472709
1 7.82441 1.38506 0.0932992
1 7.67632 0.426965 0.338723
1 6.83122 0.30449 0.855771
1 6.14911 -0.421264 0.760523
1 5.18528 -0.424737 1.01521
1 4.31029 -0.593568 0.562253
1 3.32502 -0.500085 0.503401
1 2.40147 -0.766417 0.242476
1 1.45791 -0.522432 0.459396
1 0.616237 -0.846211 0.0305068
