100
Atoms. Timestep: 337800000
1 -0.000745135 -0.00240083 0.0310431
1 0.952782 0.0763834 0.334338
1 1.91985 -0.128939 0.188519
1 2.79634 0.233028 -0.147551
1 3.77404 0.234331 -0.354678
1 4.63874 0.571423 -0.738414
1 5.50037 0.13718 -1.0115
1 6.48307 0.268619 -1.0908
1 7.33354 -0.0287352 -1.51607
1 7.94865 0.397616 -0.850028
1 8.54869 -0.3097 -0.476205
1 9.41043 0.189261 -0.333773
1 10.2754 -0.103284 -0.746835
1 10.9627 0.452207 -0.278572
1 11.398 -0.381029 -0.621162
1 12.3266 -0.746976 -0.63792
1 12.9137 0.0644683 -0.706531
1 13.8397 0.23869 -1.05865
1 14.2094 -0.205418 -0.242419
1 14.9937 -0.618515 -0.691425
1 15.9414 -0.92799 -0.700594
1 16.2644 -1.86762 -0.630231
1 16.8564 -2.63788 -0.867694
1 17.7573 -2.26681 -1.10488
1 18.232 -3.10041 -0.821402
1 19.1494 -3.12306 -0.42739
1 19.8866 -3.51999 -0.988388
1 20.5871 -2.88389 -0.694213
1 21.3714 -2.99503 -1.31113
1 22.047 -2.32183 -1.011
1 22.5032 -2.89374 -0.32485
1 22.9644 -2.36221 0.400278
1 23.4344 -3.24275 0.430693
1 23.2803 -2.25998 0.537414
1 22.5626 -1.58815 0.331282
1 23.3035 -2.21957 0.577276
1 22.9548 -1.371 0.189333
1 23.6752 -0.71011 0.389557
1 24.1674 -1.10094 1.16701
1 23.3986 -0.497391 1.36999
1 23.9934 0.117553 0.860001
1 24.5209 -0.388069 1.54585
1 25.1805 -0.310945 2.30171
1 26.0654 -0.15249 1.83638
1 26.4869 -0.164335 2.7434
1 26.2131 -0.141727 3.70397
1 26.247 0.04387 2.7177
1 25.2891 -0.0469864 2.45551
1 24.6473 -0.380556 1.761
1 25.0178 -0.544752 2.67355
1 24.9958 0.15056 3.39771
1 25.0062 -0.85438 3.46669
1 25.1406 -1.31583 4.34472
1 25.3957 -1.79149 3.49891
1 25.9696 -1.65881 2.70221
1 25.1177 -1.26083 2.36868
1 25.6769 -2.08821 2.37287
1 25.0936 -2.33397 1.59887
1 24.951 -1.52617 2.17171
1 24.5174 -1.65165 3.06344
1 23.7289 -1.26542 3.52953
1 23.2248 -2.03923 3.12661
1 22.6563 -1.83283 2.32868
1 22.5415 -1.1298 1.62906
1 22.9007 -1.37303 2.52923
1 22.5249 -1.93265 1.78693
1 21.9413 -1.98085 2.59478
1 21.0381 -2.41071 2.58268
1 20.2979 -1.91347 2.1346
1 19.6077 -1.27381 1.79888
1 19.0325 -0.79564 2.46869
1 19.1743 0.189796 2.37347
1 18.8916 0.888451 3.03691
1 18.1937 1.03607 2.33297
1 17.4966 0.944902 3.03491
1 17.7126 1.45862 2.19613
1 17.0044 2.16008 2.17218
1 16.5091 1.73642 2.93068
1 15.5613 1.73863 2.62392
1 14.5668 1.70701 2.68187
1 14.3309 2.13627 1.80714
1 13.3355 2.23432 1.77268
1 12.826 3.01718 2.12717
1 13.0142 2.18309 1.61655
1 12.0788 1.91944 1.82388
1 11.2736 1.34825 1.64282
1 10.5764 1.98909 1.96182
1 9.72213 2.44738 1.71966
1 9.04686 2.07707 1.08728
1 8.58296 1.44376 0.468022
1 7.72993 1.07384 0.827336
1 6.8455 1.2208 0.381013
1 6.17034 1.43578 -0.333411
1 5.21653 1.233 -0.545686
1 4.37321 1.15152 -1.07917
1 3.57339 0.618476 -1.34801
1 2.68135 0.402476 -0.958156
1 2.25175 -0.28595 -0.379013
1 1.47682 -0.686388 0.117281
1 0.79527 -0.153311 0.608076
