100
Atoms. Timestep: 156000000
1 0.023147 0.00267617 0.0209184
1 0.466643 -0.892939 0.122535
1 1.35721 -0.716722 -0.300682
1 2.16748 -1.17307 0.0601117
1 2.64324 -0.609226 -0.612089
1 3.55362 -0.550571 -0.195588
1 4.4595 -0.582138 0.23823
1 5.2656 -0.0560844 -0.0232198
1 6.06104 0.536274 0.112687
1 6.56846 1.35366 0.398545
1 7.11549 1.66879 1.17867
1 7.19189 0.675984 1.12986
1 8.19091 0.642347 1.11845
1 9.17594 0.497652 1.0337
1 10.0552 0.714798 0.619428
1 11.0285 0.860432 0.845824
1 11.91 0.930159 1.32494
1 12.5978 0.624741 1.98283
1 12.9041 0.109859 2.78391
1 13.2937 -0.698139 2.34167
1 13.9737 -0.0838241 1.9309
1 14.7522 -0.632145 2.24691
1 15.4868 -1.27874 2.46405
1 15.4275 -1.52344 1.5007
1 15.1683 -0.851293 2.19835
1 16.0892 -0.466747 2.27219
1 17.0865 -0.437643 2.415
1 16.8946 -0.0686802 1.50373
1 16.5518 -0.750778 2.15109
1 17.1095 -1.4991 2.52019
1 18.0093 -1.5896 2.95297
1 18.9885 -1.64738 3.16307
1 19.4153 -0.861038 3.60798
1 20.3856 -1.02639 3.4149
1 21.1074 -0.343411 3.35093
1 20.9356 -0.320906 2.37513
1 21.1297 -1.24239 2.02566
1 22.1237 -1.3001 2.09372
1 22.9533 -1.14734 1.54423
1 22.0853 -1.51983 1.87173
1 22.8421 -0.910207 1.64889
1 23.7845 -1.05875 1.34943
1 24.6508 -0.72124 0.97237
1 25.4993 -1.22377 0.790206
1 26.282 -1.19968 1.42805
1 25.9286 -2.10676 1.23977
1 24.9946 -1.87845 1.50511
1 24.222 -2.5115 1.5787
1 25.198 -2.37337 1.40105
1 24.8679 -1.62755 0.816207
1 24.5682 -0.67686 0.820041
1 24.4583 0.00782401 1.54429
1 23.6601 0.14876 2.12337
1 24.3215 0.0526274 2.86744
1 24.3 -0.899774 2.55949
1 24.4367 -0.690356 3.52613
1 24.0859 -1.5252 3.95053
1 23.1172 -1.39853 4.16806
1 23.3386 -2.37251 4.23163
1 23.786 -1.49216 4.07423
1 23.3322 -2.29464 4.46545
1 24.2619 -2.20567 4.09387
1 23.4991 -2.53993 3.53674
1 22.5338 -2.79056 3.44078
1 23.2516 -2.66588 2.75653
1 23.487 -2.93109 3.6929
1 22.5644 -2.56036 3.78595
1 21.9641 -2.11734 3.12197
1 21.7091 -1.18467 3.35888
1 21.5226 -0.3826 2.80168
1 21.2542 -0.902596 1.99317
1 20.366 -1.3078 2.19903
1 19.4185 -1.11704 1.90852
1 19.0077 -0.672218 1.11444
1 18.3197 -0.982902 0.464606
1 17.6785 -0.323851 0.0639692
1 17.3398 -0.941634 0.772483
1 17.3003 -0.577369 -0.157756
1 16.3208 -0.414446 -0.122302
1 15.3641 -0.303141 -0.404125
1 14.3659 -0.3178 -0.524894
1 13.7033 -1.02884 -0.726478
1 12.7131 -1.0358 -0.929006
1 12.1161 -0.971332 -0.127944
1 11.3107 -0.455887 -0.390315
1 11.0241 -0.396737 0.571261
1 11.4576 -1.20151 0.971055
1 10.9199 -1.23055 1.80819
1 10.0162 -1.42962 1.42919
1 9.04867 -1.45814 1.19411
1 8.23638 -0.892295 1.02532
1 7.37459 -1.29526 0.720613
1 6.59797 -1.42157 1.34187
1 5.74672 -0.960876 1.08654
1 5.01124 -0.631262 0.495067
1 4.01619 -0.711882 0.443892
1 3.2771 -0.0537831 0.547255
1 2.62511 -0.784135 0.748255
1 1.79914 -0.245098 0.619107
1 0.974071 0.189663 0.263946
