100
Atoms. Timestep: 564400000
1 0.126055 -0.0557529 0.00894047
1 0.579408 0.473943 0.723931
1 1.50781 0.75443 0.968853
1 2.26902 0.10946 1.05914
1 3.13869 0.485784 0.762827
1 3.99082 0.137879 1.14772
1 4.40725 0.961269 1.54883
1 4.97435 1.42036 2.23734
1 5.88388 1.70044 2.5238
1 6.64223 1.14602 2.18514
1 7.50703 1.35852 1.72438
1 8.25385 1.09667 1.10813
1 9.11069 1.59838 0.947548
1 9.86022 1.65197 0.280895
1 10.8323 1.86005 0.15861
1 11.5771 2.05316 -0.480138
1 12.3313 1.40802 -0.348615
1 12.3603 0.654823 0.306296
1 13.0232 0.533033 -0.443719
1 14.0051 0.682764 -0.314808
1 14.6151 1.46705 -0.189327
1 15.6104 1.60043 -0.250238
1 15.4885 2.05289 0.633955
1 16.0856 2.03795 -0.165414
1 16.7662 2.75622 -0.0649674
1 17.6849 2.38468 0.0569143
1 18.5898 1.99969 -0.123347
1 19.513 2.25628 -0.402824
1 20.4914 2.43878 -0.3983
1 21.3706 2.78568 -0.720741
1 21.3178 3.31543 0.128049
1 22.0498 2.71414 -0.185229
1 22.9837 2.88742 0.127698
1 23.6027 3.38322 -0.477191
1 24.0355 3.16076 0.395466
1 24.1397 2.60353 -0.425977
1 24.684 3.16589 -1.039
1 25.5409 2.73786 -1.31856
1 25.0752 1.94321 -0.937049
1 24.3492 2.07529 -0.266958
1 24.8693 2.23506 0.572626
1 25.5853 2.87209 0.872429
1 24.7057 2.87027 1.35846
1 25.189 3.48163 1.98148
1 25.0377 2.94151 1.1458
1 25.3597 2.02845 0.868417
1 26.07 1.57409 1.4061
1 25.8579 0.71901 1.8781
1 26.5651 1.21295 2.37842
1 27.2124 1.96215 2.23554
1 26.2692 2.02373 1.90427
1 25.4458 2.35745 2.36699
1 25.1422 2.75349 1.50087
1 24.8129 3.17694 0.654217
1 24.2746 2.33772 0.648778
1 24.5436 1.46224 1.05521
1 24.772 1.45996 0.0792761
1 25.4455 2.04186 -0.383114
1 25.767 1.85696 -1.31271
1 25.6765 2.74921 -0.870456
1 25.1691 2.532 -0.0359949
1 24.8415 2.6848 0.889272
1 24.5756 2.70868 1.85058
1 23.7916 3.3295 1.87475
1 22.7918 3.40826 1.7715
1 21.8119 3.26177 1.65364
1 21.852 4.16387 1.21774
1 22.1366 3.59498 0.435281
1 21.6626 2.93515 1.00901
1 22.2547 2.12551 1.02161
1 21.5525 1.46576 0.730671
1 20.6018 1.29669 0.988503
1 20.4866 0.796855 1.84744
1 19.546 0.639802 2.15017
1 18.5872 0.790623 1.91435
1 17.6366 0.776315 1.59595
1 16.903 0.681391 2.27413
1 15.9232 0.557387 2.45763
1 15.1099 0.208286 1.9934
1 14.2355 -0.288501 1.89971
1 13.2946 -0.248652 1.58052
1 12.3403 -0.237574 1.26566
1 11.8311 -0.921885 0.754674
1 10.9404 -1.35216 0.915844
1 10.0549 -1.61698 1.29081
1 9.23068 -2.16294 1.14587
1 9.4038 -2.77752 1.91278
1 8.91248 -2.58502 1.06327
1 7.91917 -2.53123 1.16507
1 7.23692 -2.78145 1.84579
1 6.32478 -3.18661 1.83571
1 5.81846 -2.33127 1.72923
1 5.39627 -3.00856 2.32799
1 4.55124 -2.62032 1.94769
1 3.6546 -2.69523 1.51439
1 2.69346 -2.46985 1.67497
1 1.73199 -2.34703 1.43477
1 1.17358 -1.76168 0.857271
1 0.552596 -0.978968 0.855833
1 0.247243 -1.04148 -0.0992552
