100
Atoms. Timestep: 972200000
1 0.010279 -0.0220945 -0.000945425
1 0.407549 -0.133243 0.913061
1 1.37443 -0.329333 0.772996
1 2.27881 0.0632797 0.952231
1 3.2702 0.135413 1.06915
1 4.09451 -0.100574 1.57819
1 5.04475 -0.0828974 1.91113
1 5.54843 -0.943069 1.958
1 6.47744 -0.598378 1.89395
1 7.47276 -0.469174 1.90624
1 8.32126 -0.581253 1.39229
1 9.28893 -0.332493 1.33343
1 9.33127 -0.682102 0.39577
1 10.285 -0.854154 0.65829
1 10.5115 0.123852 0.668314
1 11.3361 0.677538 0.805034
1 11.8873 0.697958 1.63799
1 12.5283 0.39471 0.930497
1 12.4532 0.613327 1.89672
1 13.4237 0.567687 1.65331
1 14.2671 1.10422 1.69606
1 14.7209 0.951411 2.57175
1 14.978 0.0392741 2.2738
1 15.8178 0.505112 2.00777
1 16.3035 1.19137 1.47143
1 16.004 1.85761 2.15576
1 16.9476 2.07909 1.92342
1 17.6857 2.08684 2.5998
1 18.3802 1.63177 2.04898
1 18.7504 0.887317 2.60403
1 19.0569 1.33103 1.76523
1 20.0447 1.33582 1.62387
1 20.6956 1.99498 1.23746
1 20.3021 1.1182 0.945735
1 19.6299 1.63509 0.420018
1 19.004 0.855384 0.432716
1 19.0009 1.08691 -0.537337
1 19.4478 1.78026 -1.10015
1 20.245 1.16748 -1.04142
1 20.0829 1.04424 -2.01606
1 21.0441 0.881578 -1.79683
1 21.9592 1.27883 -1.7157
1 22.789 1.70661 -1.35732
1 23.5462 1.34713 -0.817451
1 24.1407 0.622472 -1.17066
1 25.0884 0.598394 -1.49755
1 25.0532 0.94851 -0.563352
1 24.9983 1.57901 0.210725
1 25.4072 2.40916 0.588306
1 25.4724 1.93713 -0.300755
1 25.665 1.4061 -1.12332
1 26.4614 1.47858 -1.72835
1 26.8205 0.683175 -1.22622
1 27.0838 1.51191 -0.732384
1 26.7995 2.20184 -0.0514685
1 26.9722 2.59352 -0.959644
1 26.2486 1.92553 -1.1082
1 26.3033 1.88531 -0.104528
1 25.9026 2.6774 0.354332
1 25.2645 3.43146 0.197836
1 24.6074 3.44641 0.957385
1 24.6378 4.33125 0.496731
1 24.5665 4.37671 -0.499352
1 23.5716 4.26657 -0.517462
1 23.6229 3.27914 -0.410751
1 23.3236 3.6743 -1.28466
1 22.4184 3.25316 -1.28
1 22.3008 3.5995 -0.349962
1 22.6156 3.80735 -1.27563
1 21.7828 3.45059 -1.70174
1 20.8366 3.13004 -1.63989
1 19.9005 3.47856 -1.65312
1 18.9533 3.1761 -1.78242
1 18.1854 2.62055 -2.10192
1 17.5796 1.84997 -2.29102
1 17.1862 0.93911 -2.13571
1 16.2605 0.632781 -1.93463
1 15.7157 0.57341 -1.09935
1 14.7613 0.347656 -1.289
1 14.5062 -0.422497 -0.698623
1 13.6953 0.153263 -0.546071
1 14.0826 -0.756082 -0.65148
1 13.4772 -1.26148 -0.0289803
1 12.6724 -1.66068 0.401
1 11.7283 -1.71879 0.0729489
1 11.04 -1.38555 0.722704
1 10.2872 -1.99629 0.972236
1 9.95177 -2.77729 0.44111
1 8.97707 -2.96227 0.331435
1 8.16165 -2.51562 0.699139
1 7.67872 -3.36805 0.524401
1 6.96921 -2.70912 0.765817
1 6.39118 -1.93129 0.498251
1 5.59184 -1.8801 -0.0934908
1 4.96357 -1.45832 -0.746779
1 4.01891 -1.12999 -0.767923
1 3.38466 -1.06566 0.00213022
1 2.44571 -1.15637 0.32429
1 1.48 -0.906384 0.260177
1 0.581361 -0.596581 0.576082
