100
Atoms. Timestep: 632800000
1 0.0401707 0.0493669 0.00929561
1 0.823114 -0.522379 0.273892
1 1.7354 -0.46891 0.663111
1 2.63846 -0.836758 0.871706
1 3.61749 -0.765333 0.696652
1 3.89573 -0.785135 1.66199
1 3.51302 0.108574 1.88828
1 4.28437 0.319925 1.2977
1 5.21088 -0.057316 1.33859
1 5.9279 0.619115 1.14472
1 6.81616 0.785894 1.57453
1 7.75832 0.475992 1.57652
1 8.59782 -0.0210158 1.75107
1 9.19021 -0.575034 1.17648
1 10.1492 -0.260145 1.22324
1 11.0797 -0.399104 1.55039
1 11.768 -0.976566 2.00297
1 12.5082 -0.513278 2.48463
1 13.4838 -0.4777 2.67912
1 14.3995 -0.855416 2.81105
1 15.164 -1.13034 3.38608
1 16.0982 -1.33221 3.10005
1 16.6814 -1.44083 3.91102
1 17.5613 -0.962766 3.85386
1 18.5567 -0.880783 3.73325
1 18.8108 -0.454666 4.60798
1 19.1083 0.501757 4.51087
1 20.0726 0.217465 4.55105
1 21.0191 0.39495 4.79917
1 20.0881 0.727539 4.62059
1 20.6717 1.38102 4.1549
1 20.3144 0.454397 4.26075
1 21.0278 -0.124662 3.86555
1 21.671 -0.88931 3.96928
1 22.3138 -0.121692 3.94321
1 22.6296 0.53687 3.25975
1 22.2173 1.18553 3.89458
1 22.5876 0.265312 3.76507
1 23.2564 0.703527 4.3721
1 23.8974 1.06959 5.04867
1 23.0873 0.718097 4.58828
1 22.5798 1.55657 4.788
1 22.6496 0.802223 4.13341
1 22.7299 -0.187251 3.98881
1 23.5628 -0.473862 3.51248
1 24.3977 -0.623278 2.98935
1 23.8266 0.191265 2.90987
1 24.1324 0.349061 3.84921
1 24.6434 0.199245 3.01064
1 25.1486 -0.00898166 3.85613
1 25.552 0.011345 2.93756
1 24.5982 -0.00600905 3.22873
1 25.1323 -0.381738 2.46602
1 24.7153 -0.849352 3.24108
1 24.1233 -0.0553086 3.36638
1 23.138 -0.14537 3.45748
1 23.2701 -0.972175 2.90005
1 22.9317 -0.110661 2.51185
1 23.6545 -0.361744 1.86036
1 23.2136 -0.309316 0.963236
1 22.4438 -0.612902 0.390215
1 22.8292 -0.0615489 1.13324
1 23.2546 -0.219163 2.01971
1 23.6327 0.361207 1.30843
1 22.6736 0.077454 1.27745
1 22.266 0.637317 0.562084
1 21.9408 -0.301289 0.641966
1 21.2312 -0.812474 1.11589
1 20.4425 -0.199043 1.01398
1 20.4075 0.600783 1.61072
1 19.5984 1.1356 1.33524
1 18.8536 0.999515 1.99093
1 18.2652 1.35752 2.71539
1 17.7341 2.05939 2.21939
1 17.0947 2.3854 2.92182
1 17.1953 3.37409 2.77799
1 16.7485 3.56619 1.9105
1 16.2628 2.83004 1.4458
1 15.2721 2.97259 1.49586
1 14.2979 2.99266 1.70472
1 13.5106 2.40204 1.53807
1 12.828 1.69188 1.71808
1 12.7619 1.24755 0.82977
1 11.8595 1.17074 0.403892
1 11.2888 1.30446 -0.411124
1 11.1415 0.464918 0.110775
1 10.1902 0.465394 -0.211007
1 9.63354 -0.00222369 0.470873
1 10.5581 0.132131 0.10931
1 9.67265 0.029767 -0.363719
1 9.10362 0.850904 -0.333995
1 8.17927 0.573993 -0.0558547
1 7.31228 0.147598 0.21862
1 6.31547 0.102175 0.139077
1 5.43436 -0.0361776 0.601988
1 4.48922 -0.257743 0.844445
1 3.6179 -0.541681 0.445904
1 2.80707 -0.110439 0.839967
1 1.83233 -0.245053 0.613853
1 0.853694 -0.0335254 0.585252
