100
Atoms. Timestep: 1795200000
1 0.0930594 0.0461159 0.0199829
1 0.372358 -0.738425 -0.536843
1 1.207 -0.253098 -0.805533
1 1.81814 -1.03971 -0.861894
1 2.78568 -0.788598 -0.883197
1 3.77066 -0.633913 -1.0039
1 4.63192 -0.344327 -0.585292
1 5.44652 -0.801525 -0.943272
1 6.32182 -1.08086 -0.559222
1 7.0426 -1.51596 -1.09636
1 7.59806 -1.74561 -1.89072
1 8.50631 -1.71235 -1.47362
1 9.45572 -1.94961 -1.25419
1 10.1886 -2.35382 -1.79833
1 11.1784 -2.43843 -1.6395
1 12.1482 -2.68505 -1.56558
1 12.5596 -3.44728 -2.06593
1 13.4597 -3.68131 -2.44396
1 14.3347 -3.58135 -2.9185
1 15.3028 -3.46884 -3.16013
1 16.2142 -3.6886 -3.51881
1 16.9587 -3.28743 -4.05377
1 17.869 -3.67621 -3.90077
1 18.629 -3.55481 -3.26006
1 19.5766 -3.85756 -3.34075
1 19.9191 -2.93491 -3.54534
1 20.9219 -2.92984 -3.50838
1 21.3296 -3.05812 -4.41419
1 21.8051 -2.46252 -5.06552
1 22.2476 -1.5849 -5.24039
1 23.1786 -1.31855 -5.46621
1 23.1974 -0.316292 -5.43065
1 24.0386 -0.681552 -5.83908
1 23.1631 -0.44962 -6.27409
1 23.8986 -0.805749 -5.70615
1 24.8926 -0.719194 -5.6352
1 25.8902 -0.621722 -5.62745
1 26.8877 -0.591784 -5.70228
1 27.258 -1.50801 -5.83833
1 27.0806 -2.16537 -6.57264
1 26.9718 -1.1735 -6.54415
1 27.6954 -1.85864 -6.40791
1 27.3177 -2.74289 -6.14196
1 27.2567 -1.73945 -6.0884
1 27.0736 -0.763976 -5.96985
1 27.1754 -0.0208399 -5.30931
1 27.884 -0.187697 -4.62948
1 27.8683 0.809113 -4.70948
1 28.3945 1.5448 -5.14057
1 28.6905 0.738924 -4.63814
1 29.1546 0.406632 -5.45929
1 28.1794 0.582587 -5.60115
1 27.7858 1.16947 -4.88698
1 28.1433 0.952046 -3.983
1 27.6874 1.38592 -3.21257
1 27.9465 0.613107 -2.63168
1 27.7999 -0.216152 -2.09763
1 26.9423 -0.457622 -1.64911
1 26.5953 -0.00541677 -0.834058
1 26.3856 -0.974922 -0.803107
1 25.6185 -1.57474 -0.589364
1 24.9669 -0.933515 -0.977635
1 25.6536 -0.208941 -0.972539
1 26.5408 -0.0920898 -0.530682
1 26.2008 -0.64382 -1.29029
1 26.5921 -0.145613 -0.516852
1 25.7058 0.267893 -0.308473
1 25.2739 -0.354963 0.333758
1 24.5016 -0.195516 0.948966
1 23.603 -0.487831 0.625386
1 22.7021 -0.857818 0.434294
1 22.3986 -0.743433 1.37773
1 21.8527 -0.510013 0.571234
1 20.9566 -0.0848444 0.544978
1 20.1775 0.0970106 1.14551
1 19.3089 -0.156631 1.5682
1 18.3841 -0.202626 1.17897
1 17.3794 -0.257713 1.23613
1 16.5701 -0.193867 0.658025
1 15.6032 -0.418437 0.508112
1 14.6919 -0.43724 0.898881
1 13.806 -0.357186 0.436788
1 13.2838 -0.452852 -0.41585
1 12.3635 -0.557015 -0.0316378
1 11.6115 -0.0991143 0.441686
1 10.6454 -0.212282 0.658835
1 9.6963 0.0901244 0.77906
1 8.92065 -0.0555485 0.165756
1 8.13406 0.045725 0.774585
1 8.10453 0.178679 -0.212568
1 7.52782 0.690834 -0.836632
1 6.59861 0.948701 -0.587753
1 5.72801 1.41698 -0.482461
1 4.8701 0.884338 -0.489642
1 4.17013 1.36298 0.0480974
1 3.9776 0.387352 -0.074399
1 3.6631 -0.0684053 0.763997
1 2.71026 0.00901788 0.47121
1 1.71468 0.0303152 0.573064
1 1.04152 -0.212219 -0.128839
