100
Atoms. Timestep: 756500000
1 -0.0124311 0.00235524 0.0122854
1 0.703665 -0.550134 -0.416229
1 1.69522 -0.497539 -0.30092
1 2.46901 -0.74383 -0.875458
1 3.45817 -0.876966 -0.788541
1 4.41802 -0.786804 -1.06363
1 5.15392 -0.784684 -0.384382
1 6.15147 -0.879549 -0.451959
1 7.14972 -0.840083 -0.374056
1 7.64952 -0.387154 0.360635
1 8.50678 0.0202094 0.703882
1 9.50012 0.108213 0.641758
1 10.177 -0.34063 0.0537964
1 10.6183 -1.2363 0.0313185
1 11.3447 -1.31312 -0.651067
1 11.5456 -2.28175 -0.809362
1 12.2892 -2.9368 -0.71581
1 13.0379 -2.44264 -0.258875
1 13.9175 -2.05114 -0.000685532
1 14.7934 -2.53324 0.0109422
1 15.7397 -2.2132 -0.11492
1 16.5904 -1.7005 -0.0205049
1 17.4526 -1.65739 0.483258
1 18.0788 -2.28658 0.0236118
1 18.786 -1.9009 0.615925
1 19.5693 -1.80441 1.2309
1 20.557 -1.71686 1.34622
1 21.5019 -1.94815 1.56731
1 22.308 -2.53932 1.63931
1 23.036 -2.70128 2.31168
1 23.7853 -3.35392 2.39431
1 24.737 -3.06385 2.48512
1 25.7177 -3.08341 2.66084
1 26.2991 -2.31425 2.9216
1 26.753 -1.51468 2.54601
1 26.5251 -1.1001 3.43497
1 26.8197 -0.209828 3.78104
1 26.8679 -0.621496 2.86834
1 27.2721 -1.46189 3.22837
1 27.211 -2.12818 3.969
1 27.7763 -2.49399 4.71435
1 28.4086 -2.77846 3.99337
1 28.3427 -2.00607 3.36484
1 29.2777 -2.34612 3.49909
1 30.2611 -2.5551 3.49532
1 29.912 -1.77694 2.963
1 30.2469 -2.71459 2.8577
1 29.5522 -2.66272 2.13771
1 28.8694 -3.39281 2.16225
1 29.0439 -3.61801 1.20891
1 29.6389 -3.52718 0.400638
1 29.4428 -3.42725 -0.570609
1 29.6856 -2.77654 0.143634
1 29.5163 -2.02523 -0.490596
1 29.7844 -1.09328 -0.229618
1 28.9608 -0.982913 0.334543
1 29.5468 -0.689943 -0.424289
1 29.3386 -1.58212 -0.80138
1 29.3949 -1.98696 -1.71719
1 28.5163 -2.24415 -2.12719
1 28.8285 -1.90825 -1.23895
1 29.0276 -2.85272 -0.98735
1 28.1774 -2.34085 -0.844866
1 28.0658 -2.66339 0.0988366
1 27.2011 -2.17561 0.0184454
1 26.4698 -1.72029 0.526725
1 26.2703 -1.27531 -0.3438
1 25.8828 -1.11055 0.566189
1 25.1993 -0.484653 0.185918
1 24.3789 0.0206915 -0.0910605
1 23.6533 -0.0675445 -0.776373
1 22.6673 -0.127631 -0.621342
1 22.742 -0.893436 -1.26071
1 22.4603 0.0417303 -1.05117
1 21.726 -0.59084 -0.832622
1 20.8113 -0.265156 -0.58664
1 19.9104 0.12912 -0.385729
1 19.0812 -0.34073 -0.0695365
1 18.3629 -0.519586 0.597143
1 17.561 0.00820448 0.326783
1 16.5895 -0.215935 0.265948
1 15.598 -0.231419 0.145016
1 14.6397 -0.52698 0.187917
1 13.8285 -0.932981 0.612918
1 12.9244 -0.597199 0.893154
1 11.9515 -0.8195 1.01086
1 11.1648 -0.280239 0.717034
1 10.4592 -0.131286 1.41921
1 9.54114 0.0758246 1.74703
1 8.56793 0.0967834 1.53417
1 7.56755 0.03759 1.53208
1 6.81876 -0.583993 1.29006
1 6.03507 -0.0259871 1.04141
1 5.56707 0.824174 0.826047
1 4.75419 0.513694 1.32133
1 4.16243 0.278051 0.548496
1 3.3582 0.353388 -0.0467537
1 2.73982 0.136985 -0.802571
1 1.75136 0.275996 -0.757048
1 0.851264 0.382429 -0.318459
