100
Atoms. Timestep: 599800000
1 -0.0124049 -0.0084173 0.0552222
1 0.916835 0.280355 0.312878
1 1.90529 0.328166 0.434136
1 2.3389 0.95002 -0.218209
1 3.23767 1.31244 -0.000448316
1 4.05861 1.41333 -0.568286
1 5.05604 1.38165 -0.668613
1 6.01215 1.67739 -0.64027
1 6.63696 1.47347 0.119682
1 7.34297 2.04925 0.54466
1 8.28082 2.06841 0.210043
1 9.22593 2.37334 0.113773
1 10.037 2.83454 -0.23929
1 10.9348 3.05493 -0.612557
1 11.8245 2.81889 -1.00512
1 12.7911 3.0827 -0.907044
1 13.4394 2.80855 -0.19358
1 13.7369 3.35902 -0.964965
1 14.6843 3.15209 -0.722565
1 15.0659 3.31248 0.185228
1 15.9131 3.65936 -0.210862
1 16.8739 3.81986 -0.00226085
1 17.5871 3.36715 -0.535231
1 18.1022 3.90585 -1.20708
1 18.0309 4.84205 -0.867754
1 19.0118 4.71608 -0.674871
1 19.7002 5.45202 -0.639097
1 20.406 5.47517 0.0658938
1 21.3676 5.59799 -0.154864
1 22.326 5.73747 0.107924
1 23.2203 5.8852 -0.328615
1 24.1841 5.72684 -0.525225
1 24.348 6.68446 -0.750964
1 25.0246 6.27478 -0.127765
1 26.0183 6.35949 0.00321885
1 26.5824 5.76303 -0.586988
1 26.2206 4.9414 -1.02872
1 26.3463 4.5837 -1.95226
1 27.0589 3.88826 -1.97859
1 27.2429 3.29047 -1.18899
1 28.0864 3.67614 -1.56157
1 28.4662 2.75802 -1.42404
1 28.4062 1.80797 -1.73388
1 28.8125 2.57126 -2.25266
1 29.6464 2.70792 -1.73324
1 29.4966 3.61399 -1.3252
1 30.1044 3.67499 -0.54127
1 29.7215 4.18232 0.229722
1 30.5747 3.67644 0.192026
1 29.9576 2.92412 0.443081
1 29.656 3.58714 1.12633
1 30.5502 3.98545 1.3592
1 31.4601 3.90035 0.954385
1 30.9038 3.12899 1.24941
1 29.9116 3.21685 1.37293
1 28.965 3.51921 1.48223
1 28.3788 3.33403 2.26904
1 27.9589 4.23235 2.1461
1 28.3991 4.24004 1.25228
1 27.7505 4.9859 1.10225
1 27.6217 5.82994 1.62393
1 26.7379 5.82213 2.10861
1 27.4924 5.475 1.54963
1 26.6 5.77795 1.19857
1 25.7715 5.34719 1.56519
1 24.9129 5.39022 1.05637
1 24.3423 5.78506 0.339902
1 23.4527 6.23748 0.415856
1 22.6556 5.73609 0.0595221
1 21.9323 5.12748 -0.262144
1 21.6571 4.26075 -0.673799
1 21.0231 3.56038 -1.00513
1 20.392 4.09861 -1.5622
1 19.7515 4.72118 -2.01032
1 19.1151 4.29069 -1.37534
1 18.3076 4.00707 -1.88432
1 17.3322 4.21951 -1.79354
1 16.7104 3.44649 -1.90389
1 16 2.74385 -1.89932
1 15.3136 2.87488 -2.61511
1 14.5969 3.57074 -2.72586
1 13.8155 3.0017 -2.96344
1 13.3842 2.10488 -2.95496
1 13.1921 2.07937 -1.97994
1 12.2651 2.00733 -2.3491
1 12.2941 1.02565 -2.55881
1 11.469 0.829075 -2.03208
1 10.8746 0.0307652 -2.14844
1 9.91138 -0.0102526 -2.41698
1 8.93093 0.106521 -2.54506
1 8.37605 0.288534 -1.73216
1 7.48738 0.63762 -1.43726
1 6.92004 0.868079 -0.654244
1 5.99555 0.524997 -0.806499
1 5.04751 0.234908 -0.938984
1 4.42793 0.491783 -0.202474
1 3.42629 0.538131 -0.279901
1 2.56318 0.466283 -0.772207
1 1.7861 0.0917779 -0.260702
1 0.843833 -0.21717 -0.419281
