100
Atoms. Timestep: 976100000
1 0.0124349 -0.00446047 -0.0106799
1 0.611303 -0.36078 0.71162
1 1.46633 -0.829402 0.93906
1 2.35999 -0.798675 1.38642
1 2.17129 -1.37224 0.596255
1 3.01491 -1.4662 1.12059
1 3.8204 -0.997315 1.48708
1 4.77581 -1.2799 1.42379
1 5.69552 -1.52067 1.12179
1 6.6184 -1.67718 1.46728
1 7.0756 -1.53647 2.34507
1 8.03633 -1.3466 2.17963
1 8.71737 -0.835057 1.66115
1 8.83445 -1.1852 2.58846
1 9.77786 -1.14999 2.2296
1 10.7572 -1.22528 2.43156
1 10.9051 -0.410811 2.98795
1 11.6823 -0.940556 2.65054
1 12.6759 -0.962565 2.51624
1 13.5988 -1.01982 2.88767
1 13.9453 -0.731556 1.99151
1 13.5809 -1.66582 2.01057
1 13.5393 -1.18559 1.1345
1 14.1785 -0.426538 1.23871
1 14.0318 0.0905126 2.07212
1 14.8291 -0.201643 1.54456
1 15.5315 0.128311 0.911313
1 15.7849 1.03766 1.24202
1 15.9663 0.352048 1.95297
1 15.8288 -0.552666 2.36191
1 16.5861 0.111188 2.27624
1 16.9602 0.0610337 1.34652
1 17.8417 -0.201691 0.949208
1 18.831 -0.0743705 1.0369
1 19.7322 -0.119239 1.46749
1 20.6265 0.297535 1.33956
1 20.882 0.825539 0.533948
1 21.7599 0.772761 0.0721889
1 21.7663 0.0699428 -0.65616
1 21.7659 -0.29629 -1.5875
1 21.6917 -0.745795 -0.69239
1 21.5163 -1.03741 -1.62487
1 20.5665 -1.17785 -1.35498
1 21.2866 -0.546161 -1.06501
1 21.3451 -1.07814 -0.226548
1 21.7499 -0.171044 -0.27125
1 22.1318 0.358021 0.48758
1 21.2511 0.163359 0.913503
1 22.0839 -0.361686 0.769387
1 21.0856 -0.317001 0.762244
1 20.4562 0.0781963 0.0875763
1 21.3275 0.0810595 0.578426
1 21.4056 0.237919 1.56135
1 20.9449 0.56145 2.38532
1 21.0274 1.02448 3.27148
1 21.4514 0.485886 2.54383
1 20.9411 1.09669 1.93452
1 20.9887 0.198125 1.49072
1 21.9093 -0.199181 1.43449
1 22.6762 0.246983 1.8966
1 22.2604 -0.370516 2.56081
1 21.7394 -0.859164 3.25535
1 22.083 -0.944579 4.18586
1 21.3947 -0.821647 4.901
1 21.4764 -0.926106 3.90539
1 21.1648 -0.877538 2.95989
1 20.5994 -1.01982 3.76768
1 21.4181 -1.58944 3.82031
1 22.0688 -0.882898 3.5282
1 22.4145 -1.12794 2.62329
1 21.8322 -0.629516 1.97724
1 21.4874 -0.892171 1.07739
1 20.5062 -0.917778 1.26042
1 20.2332 -0.319099 0.504222
1 19.5163 0.357023 0.647874
1 18.5261 0.324464 0.498671
1 17.6015 0.67965 0.400346
1 17.1045 -0.0998254 0.78104
1 16.2335 0.0015675 0.296991
1 15.2516 0.0272289 0.130275
1 14.3262 -0.205736 0.444285
1 13.352 -0.396137 0.33016
1 13.4594 0.201478 1.11935
1 12.5844 0.426701 1.55906
1 11.6795 0.387046 1.96691
1 10.7189 0.128777 2.09396
1 9.74638 -0.0708268 2.00657
1 8.84445 -0.0647094 2.44055
1 8.55073 -0.943376 2.06278
1 7.89934 -0.7716 1.32286
1 7.14797 -0.364605 0.799239
1 6.52629 0.187483 1.34555
1 5.54133 0.13148 1.4431
1 4.9485 0.27564 2.23106
1 4.13906 0.160094 1.6509
1 3.14413 0.276063 1.64546
1 3.0595 1.04359 1.01185
1 2.66586 0.1276 1.04229
1 1.89169 0.306226 0.431608
1 0.98036 0.267138 0.0218112
