100
Atoms. Timestep: 445700000
1 -0.0372168 0.0322162 0.0239207
1 0.961624 -0.00177132 -0.016662
1 1.85652 -0.38668 0.218676
1 2.8194 -0.1432 0.123622
1 3.81267 -0.0676375 0.177166
1 3.48873 -0.99338 0.398003
1 4.48618 -1.11734 0.399924
1 5.37865 -1.44345 0.0901289
1 6.34633 -1.67753 0.218002
1 6.70291 -0.848823 0.664525
1 7.55766 -0.484337 0.288567
1 8.14955 -0.43729 -0.520025
1 8.40639 -0.0299398 -1.40139
1 8.93942 -0.56549 -0.746735
1 9.7409 -0.0630965 -1.07741
1 10.7331 0.0419911 -0.980206
1 11.3864 0.770659 -1.18327
1 12.3147 0.63813 -1.52916
1 13.2187 0.251956 -1.33178
1 14.1317 0.588547 -1.09893
1 14.386 0.841528 -2.02789
1 14.5284 0.101344 -2.69131
1 15.4397 0.19593 -3.08466
1 16.4023 0.46058 -3.09048
1 17.3656 0.528019 -2.79225
1 18.1821 -0.0213327 -2.61434
1 18.3471 -0.347895 -1.68349
1 18.7808 -1.16348 -2.06597
1 19.1224 -1.14734 -3.00465
1 19.1634 -0.173863 -3.23588
1 19.7566 0.613846 -3.02963
1 20.0916 1.19058 -2.28861
1 21.0963 1.24303 -2.2611
1 20.74 2.03001 -2.76307
1 21.5439 1.43383 -2.77858
1 22.0229 2.17761 -2.30265
1 22.7029 1.90265 -1.62098
1 23.3629 1.327 -1.14537
1 23.7689 1.2031 -2.05426
1 24.7595 1.27169 -2.14308
1 25.6237 1.52566 -1.71656
1 24.9483 1.57492 -2.45276
1 25.9009 1.35183 -2.26367
1 26.6268 1.32313 -1.57992
1 27.1992 2.03575 -1.18269
1 27.5814 2.71113 -0.547561
1 28.2313 2.07726 -0.969672
1 29.028 2.60979 -0.671888
1 28.9249 1.65449 -0.976419
1 28.9533 0.678038 -0.778293
1 28.0733 0.856731 -1.22292
1 27.6489 0.80316 -2.12775
1 27.0535 1.54974 -2.41216
1 27.0241 1.64731 -1.41444
1 26.3022 1.83879 -0.755128
1 25.4806 1.34673 -0.473553
1 24.7497 1.96929 -0.199808
1 24.0595 2.57563 -0.594948
1 24.4166 1.7719 -1.07895
1 23.4791 2.03296 -1.3132
1 22.933 2.68762 -1.82535
1 22.4183 2.97157 -2.63465
1 22.064 3.81662 -2.21682
1 21.9104 4.6612 -1.69145
1 21.0946 5.12646 -1.3381
1 21.3202 4.72284 -2.22195
1 21.14 4.7278 -1.23902
1 20.861 4.33078 -0.362811
1 20.5657 3.39989 -0.135031
1 19.7234 2.87647 -0.206547
1 18.8082 2.77066 -0.583821
1 18.0231 2.49323 -0.0304314
1 18.2416 3.38078 0.380966
1 17.544 3.94568 0.817453
1 17.1556 3.17161 0.310424
1 16.2049 3.43422 0.118381
1 16.542 2.4912 0.148858
1 16.2531 2.20843 1.06155
1 17.2291 2.4257 1.01907
1 16.9814 1.78521 1.74919
1 16.0223 1.5115 1.85152
1 15.7461 2.47736 1.83736
1 14.8038 2.29368 2.12767
1 13.8899 2.25551 1.73589
1 13.1252 1.79794 1.28202
1 12.4738 2.20787 1.92376
1 11.6333 2.23598 2.46585
1 10.7076 2.41822 2.12614
1 10.0824 3.02779 1.62878
1 9.12131 2.99094 1.34838
1 8.2208 3.00716 0.89789
1 7.26433 2.8524 0.647184
1 6.49839 2.26016 0.863632
1 5.6451 1.78594 1.06931
1 4.90081 1.42192 0.497099
1 3.9991 0.984681 0.51755
1 3.33749 0.730713 -0.188597
1 2.65907 0.103294 -0.580555
1 1.84931 -0.446421 -0.377602
1 0.880569 -0.350391 -0.125697
