100
Atoms. Timestep: 235100000
1 0.073653 0.00534778 0.0278814
1 0.996533 0.199344 0.357695
1 1.80886 -0.361015 0.530893
1 2.5827 -0.429208 1.15348
1 2.65986 0.43941 1.65231
1 3.57871 0.706937 1.95162
1 4.00933 1.45759 2.46089
1 4.99555 1.49068 2.60803
1 5.89347 1.45749 3.03644
1 6.52695 0.859898 3.53648
1 7.47206 0.618596 3.7527
1 8.44013 0.832537 3.89033
1 9.34461 0.648818 3.50176
1 9.9367 1.24921 4.05132
1 10.7667 0.875477 4.47879
1 11.5274 1.45957 4.19288
1 12.5194 1.37665 4.29633
1 13.191 0.760125 4.70653
1 14.1879 0.814048 4.61948
1 14.8866 1.45582 4.93941
1 15.6323 0.813503 4.75959
1 16.2199 1.31891 4.12097
1 17.1062 0.857207 4.0342
1 17.7708 1.31312 4.62701
1 18.4629 0.730399 4.19934
1 18.9397 1.42447 4.73769
1 18.9587 0.682663 5.41671
1 19.0145 1.49388 5.98988
1 19.1111 0.503942 6.09312
1 19.6605 0.207584 6.86997
1 19.1227 1.02838 7.02423
1 19.6468 0.340967 6.52051
1 20.4256 -0.0646106 6.01295
1 21.1493 -0.570661 5.53838
1 21.5812 -1.34368 5.07352
1 22.1765 -1.3876 5.88045
1 23.1486 -1.21397 6.03282
1 23.8221 -1.05268 5.31274
1 23.7989 -0.423699 4.53921
1 24.5432 -0.675755 3.92481
1 25.1686 -0.922484 3.18133
1 25.6196 -0.0212856 3.08957
1 25.1926 -0.128084 2.19249
1 25.6007 -0.884038 1.67471
1 26.4878 -1.25483 1.41236
1 26.5913 -2.23267 1.62198
1 26.3536 -1.73739 0.787158
1 26.705 -1.69804 -0.144818
1 26.6447 -2.07115 0.781326
1 26.296 -2.80902 1.35087
1 27.1898 -2.48436 1.0198
1 28.1536 -2.37296 0.799087
1 28.0451 -2.29899 1.79103
1 28.0418 -3.01988 2.48426
1 28.2807 -2.30925 3.14229
1 28.3886 -1.8918 4.04448
1 27.7143 -2.18776 4.72142
1 26.9553 -2.4198 4.11245
1 26.58 -3.11634 3.50248
1 27.4361 -3.05547 2.98095
1 26.4671 -3.31508 3.06231
1 25.7278 -3.96242 3.23918
1 25.0646 -3.60224 2.59388
1 24.1336 -3.77895 2.27617
1 23.669 -3.76636 3.16957
1 23.2656 -3.33842 3.97822
1 22.4859 -3.13395 3.39461
1 22.2666 -2.42307 2.73267
1 21.5676 -1.72402 2.62221
1 20.6771 -1.28176 2.64705
1 20.578 -0.41336 3.13141
1 19.6102 -0.540414 2.89547
1 18.8198 0.0663755 2.93192
1 18.6093 0.906086 3.44438
1 18.1311 0.54336 2.64303
1 17.3168 0.0920296 2.27091
1 16.501 -0.344065 1.87963
1 15.6335 0.0993389 2.09721
1 14.7398 0.245801 1.6822
1 15.1903 0.641112 0.878696
1 14.5477 -0.0989101 0.660133
1 13.8325 0.573044 0.833268
1 12.8483 0.382719 0.915647
1 11.8689 0.588435 0.822268
1 10.8853 0.745567 0.908927
1 10.2548 0.178832 0.379397
1 10.0406 -0.223099 -0.509016
1 9.28257 -0.576924 -1.05143
1 9.01563 -0.762824 -0.104641
1 8.04059 -0.920309 -0.245326
1 7.07842 -0.649505 -0.323846
1 6.13269 -0.585959 -0.0178322
1 5.44858 0.0931829 0.242138
1 4.77926 0.753848 -0.102451
1 3.83148 0.611295 -0.383157
1 3.08172 0.0234807 -0.668361
1 2.50213 -0.754043 -0.90464
1 2.59613 -0.667438 0.0828862
1 1.92182 0.0713112 0.141838
1 0.97502 0.388559 0.216071
