100
Atoms. Timestep: 1053300000
1 0.0644654 -0.0010779 -0.0214118
1 0.563905 0.0345514 -0.892585
1 1.41469 -0.0202404 -1.42483
1 2.07933 0.561021 -1.90554
1 2.57121 0.0207716 -1.21515
1 3.29907 0.368939 -1.80055
1 4.13946 -0.141137 -1.96156
1 4.76885 0.21832 -1.2675
1 5.50639 -0.45672 -1.16839
1 6.25334 -0.0813357 -1.7034
1 7.08207 -0.341845 -1.20764
1 7.6167 -0.148644 -0.387124
1 8.32596 -0.195761 -1.07908
1 9.15351 0.358229 -1.03249
1 9.65757 -0.0645334 -1.78626
1 9.93118 0.866918 -2.00693
1 10.4973 1.01715 -2.81945
1 11.3762 1.17217 -3.27105
1 12.3419 1.43823 -3.27731
1 12.8279 2.25791 -3.5596
1 13.6779 2.36134 -3.03932
1 14.589 2.58336 -2.6907
1 15.3645 2.71806 -2.07201
1 16.326 2.89939 -2.27985
1 16.7938 3.26425 -1.48488
1 17.4819 2.63308 -1.12836
1 18.3542 2.49429 -1.61614
1 18.713 1.60541 -1.3393
1 19.4029 0.967793 -1.00706
1 20.2958 1.39357 -0.848196
1 20.9291 0.777013 -0.385571
1 21.8165 0.371578 -0.620477
1 22.5906 0.978236 -0.8031
1 23.3594 0.343696 -0.941352
1 24.2971 0.647753 -0.777002
1 24.7649 1.00383 0.0319525
1 24.3764 1.83135 -0.383556
1 24.9812 1.12563 -0.016452
1 25.1137 1.9979 0.457625
1 25.2001 2.49413 -0.402257
1 25.8394 3.24157 -0.30506
1 24.975 3.06905 -0.773712
1 25.9135 2.77781 -0.596059
1 26.0991 1.96121 -0.0545135
1 27.0773 2.07812 -0.204019
1 26.3678 2.6978 0.126852
1 26.0753 1.76365 0.297794
1 26.5546 2.64852 0.221922
1 26.5532 1.81321 -0.325147
1 27.4061 1.29044 -0.40658
1 26.6784 0.733144 -0.017303
1 26.8884 -0.205875 0.258177
1 26.2292 -0.279702 -0.481278
1 26.5344 0.563818 -0.0482534
1 26.91 1.15249 0.670599
1 26.6395 1.14786 1.62992
1 27.4304 1.29514 1.04025
1 27.3632 1.65449 1.96378
1 26.5131 2.02537 1.578
1 26.5916 1.11494 1.18409
1 25.7392 0.666802 1.45161
1 26.5965 0.627133 1.9684
1 25.8831 0.995138 1.37351
1 25.6476 0.709644 2.2933
1 24.7529 1.15085 2.45295
1 23.9945 0.609351 2.08591
1 23.9126 0.781488 1.10065
1 23.1565 0.709649 1.75305
1 22.2876 0.597333 1.2555
1 21.3511 0.240354 1.22113
1 20.5015 0.735876 1.40763
1 20.6157 0.654513 2.40239
1 21.0054 0.0673273 3.11813
1 20.037 -0.0824826 2.92026
1 19.0872 0.195434 2.79398
1 18.1271 0.217414 2.54338
1 17.3689 0.709242 2.96555
1 17.6656 0.999571 2.05053
1 17.0044 0.253383 1.96981
1 15.9994 0.289563 1.98281
1 15.1501 0.15681 1.47855
1 14.3164 -0.025712 0.953558
1 13.4789 0.208837 0.459098
1 12.8114 -0.308846 -0.0737292
1 11.9567 -0.846119 -0.0135673
1 11.235 -0.33721 -0.498367
1 10.334 -0.305255 -0.0637758
1 9.36711 -0.0328854 -0.0863971
1 8.44059 0.0939123 0.265401
1 8.15041 -0.785546 0.652528
1 7.81561 0.156627 0.653998
1 6.84557 0.347395 0.826683
1 6.30954 0.240963 -0.0120742
1 5.3276 0.380878 -0.0810206
1 4.51512 0.849621 -0.418734
1 3.80883 0.165026 -0.605134
1 3.46626 0.846896 0.0302588
1 2.54198 0.835918 -0.352126
1 1.87386 0.0920212 -0.347824
1 0.956842 0.45212 -0.145894
